video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,ratings_disabled,country,classementCountry
L78sXK0Eb7Q,【公式切り抜き】珍回答エリートいんぐりっしゅ / elite English miko 【ホロライブ/さくらみこ】,2020-09-06T10:00:12Z,UC-hM6YJuNYVAmUWxeIr9FeA,Miko Ch. さくらみこ,24,20.09.09,さくらみこ|VTuber|バーチャルYouTuber|Vtuber|ゲーム|まったり|実況|生配信|歌ってみた|ホロライブ|ときのそら|白上フブキ|夏色まつり|大神ミオ|湊あくあ|紫咲シオン|百鬼あやめ|アキロゼ|夜空メル|癒月ちょこ|大空スバル|猫又おかゆ|戌神ころね|兎田ぺこら|宝鐘マリン|潤羽るしあ|白銀ノエル|不知火フレア|カバー|美少女ゲーム|ギャルゲー|エロゲ|ゲーム実況|ホロアニメ|GrandTheftAuto|gta5|グランドセフトオート5|Virtual|ホロ鯖|マイクラ|マインクラフト|Minecraft|hololive|ロボ子さん|赤井はあと|AZKi|星街すいせい|天音かなた|桐生ココ|姫森ルーナ|角巻わため|常闇トワ|雪花ラミィ|桃鈴ねね|獅白ぼたん|魔乃アロエ|尾丸ポルカ|英語|english,177151,17312,67,731,https://i.ytimg.com/vi/L78sXK0Eb7Q/default.jpg,False,JP,63
yWqt3pSke0s,ハンググライダーで飛ぶ　ニッカ宝割り,2020-09-06T08:17:35Z,UCMYsBeSkjPLc05InKr_RyAA,グンマー民,22,20.09.09,グンマー民|GUNMA-17|GUNMA|ハンドグライダー|空|飛ぶ|旅,186019,5369,122,519,https://i.ytimg.com/vi/yWqt3pSke0s/default.jpg,False,JP,64
30obJXlk2MA,【崩壊】クレーンゲームでうまい棒が崩れ落ちる!? お菓子取れすぎてヤバいことにw【ヒカキンTV】,2020-09-06T09:13:39Z,UCZf__ehlCEBPop-_sldpBUQ,HikakinTV,24,20.09.09,ヒカキン|ヒカキンtv|hikakintv|hikakin|ひかきん|ひかきんtv|ユーチューバー|YouTube|YouTuber|商品紹介|おもちゃ|オモチャ|玩具|動画|ビートボックス|Beatbox|ボイパ|ヒューマンビートボックス|ボイスパーカッション|レビュー|クレーンゲーム|UFOキャッチャー|お菓子|うまい棒|カロリーメイト|モンスターエナジー|ポカリ|チュッパチャプス|コツ|裏技,1796228,32848,1475,3292,https://i.ytimg.com/vi/30obJXlk2MA/default.jpg,False,JP,65
AEqb_K_L684,【新築一戸建てから築４０年の賃貸へ引越し】衝撃の新居のキッチンリセット掃除/暮らしのVlog,2020-09-06T12:00:02Z,UC0EV2xq2BGR7m0JJddd8k-w,tomoと猫のチロルさん,27,20.09.09,丁寧な暮らし|暮らし|ルームツアー|持たない暮らし|キッチンリセット,242676,2204,111,157,https://i.ytimg.com/vi/AEqb_K_L684/default.jpg,False,JP,66
i5IwSjehtdc,Uber Eatsで肉頼んで食べて喋ってるだけの動画😘,2020-09-05T11:00:08Z,UCJyGoLz_sLHHHI1uEPg6UhA,仲里依紗です。,22,20.09.09,仲里依紗|仲里 依紗|なかりいさ|ナカリイサ|Naka Riisa|Nakazato Riisa|仲依 里紗|仲|仲里依紗です|Naka Riisa desu,838728,19945,507,1094,https://i.ytimg.com/vi/i5IwSjehtdc/default.jpg,False,JP,67
mCMwVuzvb4k,パニック障害。死ぬという恐怖。猛烈な不安と発作。この病気で180度わたしの人生が変わりました。,2020-09-05T11:00:18Z,UCI_xeCXCHd_iTdOG6OIZYiA,きりまる,22,20.09.09,パニック障害|不安障害|パニック|パニック発作|動悸|うつ|うつ病|鬱|鬱病|精神科|精神科入院|パニック障害克服|パニック障害実体験|きりまる|きりまる病気|精神病|きりまる|パニック障害|パニック症状|躁鬱|看護師|看護師国家試験|看護学生|パニック症|自律神経失調症|自律神経|交感神経|副交感神経|抗不安薬|ロラぜパム|デパス|睡眠薬|ロラゼパム|不眠症|ルネスタ|不安解消法|パニック発作解消法|パニック障害対処法|パニック発作ならない|パニック障害|治る|死にたい|閉所恐怖症|強迫性障害|貧血|過呼吸|パニック障害|発作|パニック障害症状|パニック障害|発作|動画|パニック障害|治し方|パニック障害とは|パニック障害|きりまる|パニック障害|岩橋玄樹,910248,33164,2828,4348,https://i.ytimg.com/vi/mCMwVuzvb4k/default.jpg,False,JP,68
IvMAAaQFygM,目が見えてるうちにピアノ弾いときたい,2020-09-06T10:20:54Z,UCNMG8dXjgqxS94dHljP9duQ,鈴木ゆゆうた,10,20.09.09,[none],629069,20821,487,1336,https://i.ytimg.com/vi/IvMAAaQFygM/default.jpg,False,JP,69
Hgau2YGJam0,【2日目】ニートが心霊スポットで1週間生活してみた。,2020-09-05T10:00:14Z,UCpfSEgdN0vaR3Y5iBSgxE5Q,だいにぐるーぷ,24,20.09.09,1週間|生活,521063,11278,601,1017,https://i.ytimg.com/vi/Hgau2YGJam0/default.jpg,False,JP,70
5Y9KR5_VE1I,「渡るな」合図の直後に橋崩落　台風9号の濁流で(2020年9月4日),2020-09-04T11:27:37Z,UCGCZAYq5Xxojl_tSXcVJhiQ,ANNnewsCH,25,20.09.09,ニュース|NEWS|ANN|テレビ朝日|テレ朝|tvasahi|TV ASAHI|本編のみ|provided|濁流|橋|車|台風9号|韓国,2891448,7695,639,1658,https://i.ytimg.com/vi/5Y9KR5_VE1I/default.jpg,False,JP,71
IdHkGLtgg8A,「仮面ライダーOOO/オーズ」10周年記念企画！無の欲望篇[公式],2020-09-04T23:00:10Z,UCEbPgdUbZgme40WpYmR0ocA,東映特撮YouTube Official,1,20.09.09,東映特撮YouTubeOfficial|特撮|ヒーロー|平成仮面ライダー|「仮面ライダーOOO/オーズ」10周年記念企画！|仮面ライダーオーズ|渡部秀|三浦涼介|高田里穂|宇梶剛士|有末麻祐子|君嶋麻耶|甲斐まり恵|石ノ森章太郎|火野映司|アンク|泉比奈|鴻上光生|コアメダル|セルメダル|タカ|トラ|バッタ|コンボ|タトバ|タジャドル|プトティラ|ガタキリバ|ラトラーター|サゴーゾ|シャウタ,1280023,21141,376,2836,https://i.ytimg.com/vi/IdHkGLtgg8A/default.jpg,False,JP,72
oya1aRqZt98,「仮面ライダーOOO/オーズ」10周年記念企画！~火の欲望篇~[公式],2020-09-05T13:00:13Z,UCEbPgdUbZgme40WpYmR0ocA,東映特撮YouTube Official,1,20.09.09,東映特撮YouTubeOfficial|特撮|ヒーロー|平成仮面ライダー|「仮面ライダーOOO/オーズ」10周年記念企画！|仮面ライダーオーズ|渡部秀|三浦涼介|高田里穂|宇梶剛士|有末麻祐子|君嶋麻耶|甲斐まり恵|石ノ森章太郎|火野映司|アンク|泉比奈|鴻上光生|コアメダル|セルメダル|タカ|トラ|バッタ|コンボ|タトバ|タジャドル|プトティラ|ガタキリバ|ラトラーター|サゴーゾ|シャウタ,985998,15252,208,1795,https://i.ytimg.com/vi/oya1aRqZt98/default.jpg,False,JP,73
XAulH86v7ps,【台風10号】 日南市全域に避難勧告（宮崎県日南市）,2020-09-06T04:45:00Z,UCv5dlVv4ROVgedDbjVktOOA,日南テレビ!,25,20.09.09,九州|宮崎県|日南市|北郷|南郷|miyazaki|nichinan|kyusyu|日南海岸|大潮,97215,0,0,0,https://i.ytimg.com/vi/XAulH86v7ps/default.jpg,True,JP,74
fs0DyVg_kZs,【夢のコラボ】香取慎吾さんご来店！せんぱーい！かんぱーい！,2020-09-05T09:00:08Z,UCps1bJGPPZuH1_FBfeBnSag,【速水もこみち 公式チャンネル】M’s TABLE by Mocomichi Hayami,26,20.09.09,料理|速水もこみち|Ms TABLE|エムズテーブル|Cooking|もこみち|モコズキッチン|Foods|MsTABLE|食|速水|Japanese|ASMR|MOCOSキッチン|Japan|Hayami|Mocomichi|Cook|モコズ|キッチン|Kitchen|エムズ|Food|調理|Dish|包丁|Knife|ナイフ|フライパン|Pan|日本|タレント|俳優|Talent|Celebrity|速水茂虎道|茂虎道|重道|直道|HowTo|how|to|新しい地図|稲垣吾郎|草彅剛|しんごちん|香水|UUUM,599814,23433,265,1268,https://i.ytimg.com/vi/fs0DyVg_kZs/default.jpg,False,JP,75
dGb83Pr0Sj8,TVアニメ『Re:ゼロから始める異世界生活』＃35「地獄なら知っている」予告,2020-09-07T09:00:36Z,UCY5fcqgSrQItPAX_Z5Frmwg,KADOKAWAanime,1,20.09.09,UCY5fcqgSrQItPAX_Z5Frmwg|水瀬いのり|大塚真一郎|anime|能登麻美子|MF文庫J|小林裕介|松岡禎丞|Re：ゼロから始める異世界生活|天﨑滉平|rezero|ベテルギウス|赤﨑千夏|坂本真綾|新井里美|リゼロ|エミリア|子安武人|長月達平|堀江由衣|江口拓也|渡邊政治|ラノベ|リゼロ予告|2020夏アニメ|KADOKAWA|リゼロPL|高橋李依|ライトノベル|村川梨衣|WHITE FOX|中村悠一|内山夕実|鈴木このみ|岡本信彦,526994,13825,80,1967,https://i.ytimg.com/vi/dGb83Pr0Sj8/default.jpg,False,JP,76
m-v_siPN41Y,エアコン修理のはずが？全バラ状態....,2020-09-05T22:03:00Z,UCJwZxUqMS6wg3mhYUUU6KJg,オジサンの休日,22,20.09.09,ガレージライフ|DIY|GUNNMA17|オジサンの休日,349116,14311,120,993,https://i.ytimg.com/vi/m-v_siPN41Y/default.jpg,False,JP,77
OBEq29Cex4Y,【自民党総裁選①】ポスト安倍はすでに決まっている！（Japans LDP election）,2020-09-05T10:14:50Z,UCFo4kqllbcQ4nV83WCyraiw,中田敦彦のYouTube大学 - NAKATA UNIVERSITY,24,20.09.09,#中田敦彦|#オリエンタルラジオ|#オリラジ|#RADIOFISH|歴史|世界史|日本史|授業|勉強|受験|教育|自己啓発|鴨頭|講演|ヨビノリ|林修|東進|DaiGo|エクストリーム授業|経済|ビジネス|文学|現代社会|成功|哲学|教育系|PROGRESS|お金|XENO|経営|YouTube大学|STAYHOME|偉人|芸術|マコなり社長|サラタメ|ロケ|散歩|日本|旅行|東京|JAPAN|TOKYO|神社|寺|自民党|自民党総裁選|総裁選|安倍晋三|菅義偉|石破茂|岸田文雄|Japans LDP election,578098,8261,1946,1428,https://i.ytimg.com/vi/OBEq29Cex4Y/default.jpg,False,JP,78
Ob89d-PKghE,僕の病気について,2020-09-05T03:42:04Z,UCNMG8dXjgqxS94dHljP9duQ,鈴木ゆゆうた,10,20.09.09,[none],845118,31459,902,5334,https://i.ytimg.com/vi/Ob89d-PKghE/default.jpg,False,JP,79
jLBHphB4L4k,【お買い物シリーズ】 いきなりクルマ購入!! 選んだのはあの1台!! 総額●●●●万円!? E-CarLife with 五味やすたか,2020-09-06T09:00:10Z,UCacmUS5IWcTzpI3b4ZkkSgw,E-CarLife with 五味やすたか,2,20.09.09,新車|新車購入|ディーラー|購入レポート|お買い物|買い物|レクサス|LC|LCコンバーチブル|LEXUS|モータージャーナリスト,294858,2891,388,476,https://i.ytimg.com/vi/jLBHphB4L4k/default.jpg,False,JP,80
5dB-4csMmuE,【衝撃】2人合わせて総額1000万超えの整形カップルが卒アルを大公開!!!!ww【高校の時の思い出】,2020-09-05T10:00:03Z,UCvkWfTGdqAz8N3nJfNay-cA,chiimeloちいめろ,24,20.09.09,ちいめろ|chiimelo|デコログ|ブロガー|ママ|琉ちゃろ|りゅうちゃろ|まひめ|麗姫愛|まひめろ|あきたん|彼氏|メンヘラ|メンヘラカップル|ファミリー|family|ホストくん,596331,10567,912,1186,https://i.ytimg.com/vi/5dB-4csMmuE/default.jpg,False,JP,81
3h4rNzUf_HE,車中泊に革命。車に連結できるテントを女子1人で設営・テント泊・撤収してみた【CARSULE/カースル】,2020-09-05T11:47:37Z,UCPaUo_cRvDFxrg1ArOVEqcA,えりキャン△,22,20.09.09,バンライフ|車中泊|女子|アウトドア|キャンプ|テント|設営|テント泊,327866,4080,312,478,https://i.ytimg.com/vi/3h4rNzUf_HE/default.jpg,False,JP,82
ALNQpLoGQcQ,24時間日本とアメリカの料理どっちの方が食べ続けられるか！？,2020-09-05T10:00:03Z,UCg9mwxF0uacG3Q4N91wo2TQ,プリッとChannel,24,20.09.09,おもしろ、面白、オモシロ、衝撃、しょうげき、爆笑、ばくしょう、笑、わら、ワラ、人気、funny、interes、interesting、,648587,11213,710,1033,https://i.ytimg.com/vi/ALNQpLoGQcQ/default.jpg,False,JP,83
eGetmIV32nk,人間匂いが一番大事だと私は思います。,2020-09-05T10:00:27Z,UCZCzstgLGQdK8GSztJHh0-w,タナカガ,22,20.09.09,パパらピーズ|タナカガ,370334,10623,565,746,https://i.ytimg.com/vi/eGetmIV32nk/default.jpg,False,JP,84
Qq4VgDXZRdQ,【アニメ】 IQ30の国語のテスト（続編）ｗｗｗｗｗｗｗｗｗｗｗｗｗｗ,2020-09-05T10:00:08Z,UCfgMg6kZWuZE76MDxZ_IaIw,たすくこま2nd,23,20.09.09,たすくこま|替え歌|アニメ|デブ|テスト|学校|あるある|中学|高校|国語|シュール|ツッコミ|続編|学生,207964,3258,192,210,https://i.ytimg.com/vi/Qq4VgDXZRdQ/default.jpg,False,JP,85
lUbe4RJnLDQ,【ドッキリ】初めてのお留守番に挑戦！突然現れた不審者に長男はどう対応するのか検証します！！【チャレンジ】,2020-09-05T10:00:19Z,UC8Vq_mcWjO2iLOxCHoIo32g,チャンネルマック 鈴木,22,20.09.09,小原正子|ドッキリ|検証|チャレンジ|マック鈴木|クワバタオハラ|挑戦|子供|家族|ママ|パパ|親子|ファミリー|日常|子育て,154051,1726,354,0,https://i.ytimg.com/vi/lUbe4RJnLDQ/default.jpg,False,JP,86
_0KZ4Nh4Xr4,【実現】ついに宮迫さんと再会！後ろから全力でハンバーグって叫んできました,2020-09-05T10:00:15Z,UCU5yxbI6JKh1tAiJEI5f5fQ,ハンバーグ師匠チャンネル〜音楽フェス開催への道〜,24,20.09.09,#スピードワゴン|#ハンバーグ師匠|#井戸田潤|#小沢一敬|#川谷絵音|#ハンバーグ|#デミグラス|#ハンバーグフェス|#カジサック|＃堤下食堂|#キングコング梶原|#堤下|#梶原|#渡部|#アンジャッシュ渡部|#ハーレー|#harley|#カスタム|#バイク|#fxdl|#ローライダー|#モトブログ|#ツーリング|#宮迫博之|#宮迫さん|#宮迫|#ドッキリ|#サプライズハンバーグ|#再会,469908,14325,645,695,https://i.ytimg.com/vi/_0KZ4Nh4Xr4/default.jpg,False,JP,87
Qyr5TCjDq10,「仮面ライダーOOO/オーズ」10周年記念企画！~空（カラ）の欲望篇~[公式],2020-09-05T07:15:12Z,UCEbPgdUbZgme40WpYmR0ocA,東映特撮YouTube Official,1,20.09.09,東映特撮YouTubeOfficial|特撮|ヒーロー|平成仮面ライダー|「仮面ライダーOOO/オーズ」10周年記念企画！|仮面ライダーオーズ|渡部秀|三浦涼介|高田里穂|宇梶剛士|有末麻祐子|君嶋麻耶|甲斐まり恵|石ノ森章太郎|火野映司|アンク|泉比奈|鴻上光生|コアメダル|セルメダル|タカ|トラ|バッタ|コンボ|タトバ|タジャドル|プトティラ|ガタキリバ|ラトラーター|サゴーゾ|シャウタ,906958,12022,139,1058,https://i.ytimg.com/vi/Qyr5TCjDq10/default.jpg,False,JP,88
otay72MBcFs,【台風10号】大東島地方に最接近　最大瞬間風速51.6メートルを観測,2020-09-05T15:24:10Z,UC-jBJkLN89AlQp6eeCNnnWg,琉球新報,25,20.09.09,琉球新報|Ryukyushimpo|沖縄|Okinawa|台風10号|南大東島|北大東島|ボロジノアイランド|大東島|暴風域,207762,659,64,178,https://i.ytimg.com/vi/otay72MBcFs/default.jpg,False,JP,89
Xt7ySus-o6Q,【CARSULE】たった5分で車が別荘になるテント快適すぎw【カースル】,2020-09-05T03:00:04Z,UCPV1upIspl7xMKB6zsR08Rw,もう一つのらんたいむ,22,20.09.09,7万円|車中泊,287662,2613,544,222,https://i.ytimg.com/vi/Xt7ySus-o6Q/default.jpg,False,JP,90
I3igok9jQIo,BTS – “Dynamite”  (Live) | Press Play,2020-09-04T01:00:11Z,UCq4isO8ZYOZfmvGJ-_1UdIA,Recording Academy / GRAMMYs,10,20.09.09,grammy awards|grammys|grammy|album of the year|record of the year|song of the year|grammys red carpet|grammy red carpet|2020 grammys|62nd grammys|unexpect everything,8123793,1220457,8926,46864,https://i.ytimg.com/vi/I3igok9jQIo/default.jpg,False,JP,91
lH2uNsNxlNU,タイトル募集,2020-09-05T08:00:06Z,UC2v99T3RRi5NkdhP0ZqdpXA,本田姉妹やで,22,20.09.09,本田姉妹|本田真凜|本田望結|本田紗来|本田真凛|モニタリング|ドッキリ,710906,16860,262,536,https://i.ytimg.com/vi/lH2uNsNxlNU/default.jpg,False,JP,92
XJl4E99Br94,台湾「公式訪問」！中国にNo! …チェコ「本気」のワケは？【後編】（2020年9月4日）,2020-09-04T12:05:57Z,UCkKVQ_GNjd8FbAuT6xDcWgg,テレ東NEWS,25,20.09.09,[none],956384,13289,390,3161,https://i.ytimg.com/vi/XJl4E99Br94/default.jpg,False,JP,93
Wi6npT8kQxs,配信休止に関するご説明【枠取り直し】,2020-09-05T09:32:47Z,UCp-5t9SrOQwXMU7iIjQfARg,Mio Channel 大神ミオ,24,20.09.09,[none],279625,26485,682,1669,https://i.ytimg.com/vi/Wi6npT8kQxs/default.jpg,False,JP,94
YWe6O6OYpos,宇野実彩子が選ぶ！ドライブで聴きたいAAAのオススメ３曲！,2020-09-05T03:00:08Z,UCTy6PjDyAduZCkmmjD_XjTQ,MISAKO UNO OFFICIAL,24,20.09.09,宇野実彩子|AAA|aaa|トリプルエー|トリエー|misako uno|JPOP|ドライブ|おすすめ|邦楽|虹|Perfect|Tomorrow|歌ってみた|恋人|友人,346089,19635,181,1611,https://i.ytimg.com/vi/YWe6O6OYpos/default.jpg,False,JP,95
pg3xmkWY3HQ,【Fall Guys】白石麻衣、ゲーム実況やってみました。【my games】#3,2020-09-04T11:00:20Z,UCUApURCve0BEqv6Sa9x_OJg,my channel【白石麻衣 公式】,20,20.09.09,[none],2369156,81482,2218,9244,https://i.ytimg.com/vi/pg3xmkWY3HQ/default.jpg,False,JP,96
52Hg2Oj-hBc,7 MEN 侍【サプライズ】20歳で号泣…スノストもお祝い！,2020-09-05T00:00:00Z,UC1cHlPIE-kqiPvpyYz2O8rQ,ジャニーズJr.チャンネル,24,20.09.09,中村嶺亜|菅田琳寧|本髙克樹|佐々木大光|今野大輝|矢花黎|7 MEN 侍|7 men 侍|7men侍|7men|せぶんめん侍|セブンメン侍|7面侍|7メン侍|せぶめんさむらい|セブンメンサムライ|矢花号泣|侍TUBE1周年|1周年記念|お誕生日祝い|誕生日ドッキリ|どっきり|おめでとう|ジャニーズjr|阿部ちゃん先生|美少年|ジャニーズ|sixtones|ジュニアチャンネル|snowman|ジャニーズjrチャンネル|スノーマン|矢花|トラビスジャパン|jrチャンネル|少年忍者|snow man|ジャニーズjr.チャンネル|travisjapan|ジャニーズジュニアチャンネル|hihi jets|せぶんめん|ハイハイジェッツ|snowman 阿部ちゃん先生|ジャニーズjr.|snowman 7 men 侍|せぶんめん侍 sixtones,613034,0,0,2854,https://i.ytimg.com/vi/52Hg2Oj-hBc/default.jpg,True,JP,97
FrRS3x6aNnw,スーパーマリオブラザーズ35周年 TVCM,2020-09-03T23:00:15Z,UCkH3CcMfqww9RsZvPRPkAJA,Nintendo 公式チャンネル,20,20.09.09,Game|VideoGame|ゲーム|ビデオゲーム|Video Game (Industry)|任天堂|ニンテンドー|Nintendo|sv_nintendo|Switch|スイッチ|星野源|星野|源|創造,1513090,35593,793,0,https://i.ytimg.com/vi/FrRS3x6aNnw/default.jpg,False,JP,98
CECt0zkTBOk,〈ENG-Sub〉ついに新型スープラが峠最強伝説に登場!! SZ-R vs. RZ【Hot-Version】2019,2020-09-04T12:00:10Z,UCrmsruqPgCIs4PImiZs0t9w,Best MOTORing official ベストモータリング公式チャンネル,2,20.09.09,ついに新型スープラが峠最強伝説に登場!! SZ-R vs. RZ【Hot-Version】2019|GT-R|NISMO|ニスモ|R32|NSX|TRD|MUGEN|SUPRA|MITSUBISHI|LANCER|IMPREZA|EVO|HONDA|Porsche|ポルシェ|Ferrari|S2000|DC2|DC5|CIVIC|VTEC|CLUB|シビック|FD2|S660|SWIFT|TOYOTA|ハチロク|AE86|TYPE R|タイプR|MAZDA|FC3S|FD3S|筑波|TSUKUBA|BATTLE|バトル|best motoring|ベストモータリング|hot version|ホットバージョン|峠|最強|Top Gear|NISSAN|Performance|Car|TOUGE|INITIAL D|イニシャルD|頭文字|Keiichi|Tsuchiya|土屋|圭市|Drift|King|DK|Motoharu|Kurosawa|黒澤|tomcat|トミカ|takasu|鷹栖|クラッシュ|crash,392572,5607,147,325,https://i.ytimg.com/vi/CECt0zkTBOk/default.jpg,False,JP,99
-24aJzGM_fg,登った先に待ち受けていたモノ”,2020-09-04T12:25:07Z,UC78zfX-wGho3o6MrrnzLzMw,すしらーめん2《にく》,24,20.09.09,すしりく|サブチャンネル|おもしろ|動画|りく,834274,54701,228,2363,https://i.ytimg.com/vi/-24aJzGM_fg/default.jpg,False,JP,100
-kOBAAc2iEw,相方の双極性障害(躁うつ病)について,2020-09-04T11:06:41Z,UCOUrPUI25HGfCTImQwXBBHg,へきちゃん☆トラちゃん,24,20.09.09,へきほー|相馬トランジスタ|相馬|トランジスタ|へきトラ|へきトラハウス|へきとら|へきちゃん|トラちゃん|へきちゃん☆トラちゃん|へきちゃんトラちゃん|うつ|躁鬱|うつ病|精神病|引きこもり,788332,35114,974,2524,https://i.ytimg.com/vi/-kOBAAc2iEw/default.jpg,False,JP,101
rXZaQlKKFn0,台風１０号　暴風域 東に大きく広がる　暴風にも厳重警戒,2020-09-06T04:59:29Z,UCNsidkYpIAQ4QaufptQBPHQ,ウェザーニュース,25,20.09.09,天気|予報|天気予報|気象|ウェザーニュース|情報|台風|地震|ゲリラ豪雨|ゲリラ雷雨|ウェザーニューズ|キャスター|ニュース|Caster|気象予報士|台風情報|防災|減災|2020|雨|大雨|西日本|東日本|北日本,501400,1324,129,190,https://i.ytimg.com/vi/rXZaQlKKFn0/default.jpg,False,JP,102
LeV2y0-XjNc,【切実なお願い】今のAKB48を知ってほしいです,2020-09-04T10:00:06Z,UCubbFOa0eUCWQD8sbmQXwOQ,ゆきりんワールド,24,20.09.09,AKB48|柏木由紀|アイドル|AKB|ゆきりん|エーケービー|かしわぎゆき|yuki kashiwagi|yukirinn|ゆきりんワールド|ゆきりんわーるど|ＡＫＢ４８|かしわげ|かしわげさん|ｙｕｋｉｒｉｎ|ＡＫＢ４８グループ|AKB48グループ|えーけーびー|akb|ＡＫＢ|きりんさん|yukirin|女性|歌手|AKB衣装|岡田奈々|村山彩希|向井地美音|西川 怜|入山杏奈|横山由依|千葉恵里|峯岸みなみ|大森真歩|久保 怜音|福岡聖菜|武藤十夢|山内 瑞葵|小栗有以|岡部麟|メンバー紹介|AKB48メンバー|ゆうなぁ|ゆうなぁもぎおん,486536,17387,421,2012,https://i.ytimg.com/vi/LeV2y0-XjNc/default.jpg,False,JP,103
wDeqUU3e58M,【バズりすぎ】世界でめちゃめちゃ再生されてるビートボックスってホントにすごいんか！？！？アジアチャンピオンによるガチ考察！！！,2020-09-04T10:00:12Z,UCQMnJQyQd-I9-M2tDM7i1DQ,Rofu〜アジア最強の男たち〜,24,20.09.09,beatbox|リアクション|hikakin|daichi|アカペラ|ビートボックス|ボイパ|ボイスパーカッション|ろふ|ロフ|Rofu,463264,8637,257,1376,https://i.ytimg.com/vi/wDeqUU3e58M/default.jpg,False,JP,104
LqJj_bIFtR0,児嶋、半沢直樹に出演してみた！,2020-09-04T10:00:05Z,UCK55Bpht6fHaAybg32khEnQ,児嶋だよ!,23,20.09.09,アンジャッシュ児嶋|児嶋|児嶋一哉|アンジャッシュ,800763,16719,293,1366,https://i.ytimg.com/vi/LqJj_bIFtR0/default.jpg,False,JP,105
z5nqRrqFFZI,スーパーマリオブラザーズ35周年 Direct,2020-09-03T12:59:58Z,UCkH3CcMfqww9RsZvPRPkAJA,Nintendo 公式チャンネル,20,20.09.09,Game|VideoGame|ゲーム|ビデオゲーム|Video Game (Industry)|任天堂|ニンテンドー|Nintendo|sv_nintendo|Switch|スイッチ|Nintendo Direct|Direct|ダイレクト|マリオ|マリオ1|初代|スーパーマリオ|マリオ2|マリオ3|USA|ボール|オデッセイ|マリオデ|オンライン|マリカ|ラジコン|カート|マリカ―|64|ロクヨン|はねマリオ|サンシャイン|ゲームキューブ|ポンプ|ノズル|シャイン|ギャラクシー|ベビーチコ|チコ|ロゼッタ|パワースター|スーパーマリオブラザーズ|スーパーマリオブラザーズ3|スーパーマリオランド|スーパーマリオワールド|New スーパーマリオブラザーズ|New|Wii|ランド|3D|ワールド|tokyo|マリオカート|ツアー|mario|maker|スマブラSP|オンラインチャレンジ|スプラトゥーン|フェス|あつ森|どうぶつの森|ピンバッジ|チャレンジ|よゐこ|Puma|LEGO|ALBA|アルバ|コレクション,1387536,29498,461,0,https://i.ytimg.com/vi/z5nqRrqFFZI/default.jpg,False,JP,106
YosjfO6iAbY,【緊急生配信!!　Johnnys World Happy LIVE with YOU　Jr.祭り ～Wash Your Hands〜】スペシャルダイジェスト,2020-09-04T03:00:05Z,UCfwnhCPBIlbe7XMRV5WKbrQ,Johnnys official,24,20.09.09,Johnnys World Happy LIVE with YOU|ジャニーズ|Johnny’s|手洗い|Wash Your Hands|トラジャ|ハイハイ|川島如恵留|七五三掛龍也,760341,0,0,1094,https://i.ytimg.com/vi/YosjfO6iAbY/default.jpg,True,JP,107
uIXSoVjKrVQ,【Snow Man】9/4放送コメント動画,2020-09-04T11:56:02Z,UCStFsybJM6SjDFvcacVcanw,MUSIC STATION,22,20.09.09,[none],304795,27253,211,0,https://i.ytimg.com/vi/uIXSoVjKrVQ/default.jpg,False,JP,108
xRNYifkVzXs,【漫画】60歳までフリーターを続けるとどうなるか？,2020-09-04T11:00:24Z,UCFhcNbijKU0_0chLSrKgAug,メシのタネ,1,20.09.09,漫画|仕事 漫画|メシのタネ|メシノタネ|メシのたね|めしのたね|飯の種|漫画飯|漫画動画|漫画 仕事|末路|末路 漫画|なるとどうなるか|【漫画】60歳までフリーターを続けるとどうなるか？|60歳までフリーターを続けるとどうなるか？|60歳までフリーターを続けるとどうなる？|60歳までフリーターを続けるとどうなるのか？|60歳までフリーターを続けるとどうなるか|60歳までフリーターを続けるとどうなる|60歳までフリーターを続けるとどうなるのか|フリーター 給料|フリーターの一日|フリーターの給料|フリーター ルーティン|フリーター 定義|フリーター ニート|フリーター 年齢|フリーター 高卒|中卒|高卒|ニート|社会人|フリーター 女|フリーター 20代|フリーター 30代|フリーター 貯金|フリーター 職業|アルバイト おすすめ|アルバイト 面接|バイト|アルバイト|バイト 辞める|バイト 行きたくない|60歳|フリーター|フリーター 末路|フリーター 漫画|高卒 フリーター 末路|60代,187782,1614,160,506,https://i.ytimg.com/vi/xRNYifkVzXs/default.jpg,False,JP,109
3CxtK7-XtE0,DJ Khaled ft. Drake - POPSTAR (Official Music Video - Starring Justin Bieber),2020-09-04T04:15:41Z,UCrFB54bqp8sda4udJyNswlA,DJKhaledVEVO,10,20.09.09,Father Of Ashad|Ashad|Im the One|No Brainer|grateful|major key|drake|new khaled|khaled and drake|popstar|greece|we the best|epic|epic records|new music|DJ Khaled|Epic/We The Best|Hip Hop|POPSTAR,32134145,1785640,83859,104479,https://i.ytimg.com/vi/3CxtK7-XtE0/default.jpg,False,JP,110
bVloI6GokA4,【比較】日本を襲った史上最強の台風は？台風10号がいかに危険かわかる動画,2020-09-04T12:15:02Z,UCEmeeX9K_89X4dhCurCIdtQ,クライシスTV,27,20.09.09,[none],387171,1732,432,504,https://i.ytimg.com/vi/bVloI6GokA4/default.jpg,False,JP,111
