video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,ratings_disabled,country,classementCountry
27h9SJcIdM0,BLACKPINK X Selena Gomez - Ice Cream DANCE PERFORMANCE VIDEO (in ZEPETO),2020-09-02T09:00:01Z,UCOmHUn--16B90oW2L6FRR3A,BLACKPINK,10,20.09.09,YG Entertainment|YG|와이지|K-pop|BLACKPINK|블랙핑크|블핑|제니|로제|리사|지수|Lisa|Jisoo|Jennie|Rosé|BLINK|블링크|Ice Cream|BLACKPINK Ice Cream|블랙핑크 Ice Cream|Selena Gomez Ice Cream|셀레나 고메즈 Ice Cream|셀레나 고메즈|Selena Gomez|Selpink|셀핑크|Ice Cream Dance Performance Video|BLACKPINK DANCE PERFORMANCE|Ice Cream Dance Performance,35767621,3192152,79562,128932,https://i.ytimg.com/vi/27h9SJcIdM0/default.jpg,False,MA,159
D0m-dbs1fHI,Zina Daoudia - Glbak Hajra [Official Lyric Video] (2020) / زينة الداودية - قلبك حجرة,2020-08-31T13:01:13Z,UCKrDS9GEtUFcni2frCzNtfg,Zina Daoudia | زينة الداودية,10,20.09.09,mawazine|mawazeen|Zina Daoudia Festival Mawazine 2014|قلبك حجرة|زينة دودويه|زينة الداوديه|زينة|زينه|Zina|Zina Daoudia|2020|اغاني زينة الدواديه|dawdiya|galbak hajra|قلبك حجرة زينة|hajra daoudia|jadid daoudia|daoudia2020|chaba zina,1717659,31420,2200,1744,https://i.ytimg.com/vi/D0m-dbs1fHI/default.jpg,False,MA,160
xakux-lDiPI,اجواء و تقاليد عيشوراء النشاط و الحيحة نايضة 💃💃,2020-08-31T15:32:18Z,UCartpt5vb9TFmXSSGD7Cdgw,صفصف خوشاني safsaf khouchani,22,20.09.09,كل|ما|يخص|البيت|من|ديكورات|و|تنظيف|كذلك|شؤون|المرأة|ماكياج|تجميل,286353,6538,1455,2292,https://i.ytimg.com/vi/xakux-lDiPI/default.jpg,False,MA,161
pytCBevY7ro,مسك العنزي.. طفلة سعودية تخطف قلوب المتابعين بمقاطعها العفوية.. وتكشف لسيدتي عن علاقتها بجواهر,2020-09-01T15:01:19Z,UCiRmw-RrzSE9mSBLb-EbJhQ,برنامج سيدتي - روتانا خليجية,26,20.09.09,برنامج سيدتي|سيدتي|مرأة|مجتمع|اسرة|سيدتي وطفلك|صحة|ماكياج|تجميل|طب|ازياء|موضة|برامج المرأة|برنامج المرأة الأول|المرأة العربية|المرأة السعودية,1932832,25806,2448,4594,https://i.ytimg.com/vi/pytCBevY7ro/default.jpg,False,MA,162
CfHu8wlpyfs,اسراء تضرب اوس اوس بالقلم و حمدي انت مش حاسس باللي انا فيه 😄 - مسرح مصر,2020-09-03T16:34:44Z,UCfyMrlQlwkp0pROaPdTc4Hw,Workshop Production,24,20.09.09,أشرف عبد الباقي|مسرح مصر|على ربيع|مصطفى خاطر|أوس أوس|حمدى الميرغنى|محمد أنور|ويزو|سارة درزاوى|إسراء عبدالفتاح|إبرام|بيشوى|حامد الشراب|محمد صلاح|محمد هنيدى|مصطفى بسيط|كريم عفيفى|محمد عبدالرحمن|توتة|Ashraf AbdelBaky|Ashraf Abdel Baky|Theater Misr|MBCMASR|mbcmasr|MBCمصر|#مسرح_مصر|قهوة أشرف|مسرحية كلها غلط|#جريما_في_المعادي|مسرح مصر 2019|مسرح مصر الجديد|مسرح مصر الموسم الجديد|مسرح مصر فى رمضان|المسابقة|اطفال|مسلسل جديد|تمثيل,691338,13376,605,301,https://i.ytimg.com/vi/CfHu8wlpyfs/default.jpg,False,MA,163
ZKe4Y7USyAw,جوله في بيتنا الجديد لاول مره ( بيت احلامنا) 🏡حليم وامل,2020-09-04T15:00:15Z,UCE3osqLDYLmYgIBQr1mhUOw,امل سمير Aml Samir,22,20.09.09,حليم وامل|Aml Samir|Amal|بابا جليم|امل سمير|رد فعل حليم|بابا حليم|امل وحليم|انس واصالة|رد فعل|فلوج|جوله في بيتنا الجديد لاول مره|بيت احلامنا حليم وامل|جولة في بيتنا|جولة في بيتنا الجديد|جولة في بيتي|بيتنا|جولة في بيتنا الجديد لأول مرة|جوله فى بيتنا الجديد لاول مره|جولة في بيتنا الجديد نور ستارز|جولة في منزلي|جولة في شقتنا|بيتنا الجديد|جوله|جولة في فيلاتنا|جولة في بيتي الجديد نور ستارز|جولة في شقتي|بيت حليم وامل|جوله في عرفه امل وحليم|في بيت امل,1148221,97096,3919,21671,https://i.ytimg.com/vi/ZKe4Y7USyAw/default.jpg,False,MA,164
ziCbrMSwwfY,فلوق نقلتي لمقر باور ! (السيت اب الجديد 😍🔥),2020-09-03T13:34:48Z,UCfA9vJBx-DrVcHqZd9J_MHQ,نويصر/ Swelyy,22,20.09.09,[none],1502402,170312,2304,4548,https://i.ytimg.com/vi/ziCbrMSwwfY/default.jpg,False,MA,165
ETpgShWamDI,اشتريت الة الفخار 😍😍😍 !!!,2020-09-02T17:00:06Z,UC74zXUjEMrC-itAVWOLjbvg,Yousef Ahmed,24,20.09.09,يوسف احمد|يوسف|احمد|اغرب المقاطع|مواقف وطرائف|اغرب المواقف|مقاطع غريبة|مقاطع مضحكة|تحديات|اقوي التحديات|مقالب|اقوي المقالب|اخطر مقلب|مقالب خطيرة|رد فعل|ردود افعال|مواقف غريبة|تحديات المشاهير|فلوقات|فلوق|يوسف جيمنج|اشياء غريبة|احسن مقاطع|مقاطع مميزة|فلوقات يوسف احمد|مقاطع يوسف احمد|اغرب مقاطع اليوتيوب|اغرب المقاطع المضحكة|اغرب المقاطع المريحة للاعصاب|اغرب المقاطع في العالم|اقوي التحديات في العالم|مقالب رعب|yousef ahmed|yousef gaming,865933,119271,3130,5259,https://i.ytimg.com/vi/ETpgShWamDI/default.jpg,False,MA,166
L-3c8bOjW7A,ياربي السلامة لحظة  فيضان واد وادي تيفنوت,2020-09-01T00:47:03Z,UCKYtxL94mu7LJ8rR2yjT0fg,CANAL Moubdy,24,20.09.09,[none],107497,817,101,78,https://i.ytimg.com/vi/L-3c8bOjW7A/default.jpg,False,MA,167
lbhPdmdnIZE,مقلب التجاهل في رنيم بيوم ميلادها 😂 + حضرنالها هدايا بدون ما تعرف 😍🎁🤫 انصدمت 🤣,2020-09-02T18:43:57Z,UC-ae7pLzY53vXevOURM2xYw,جمعة أخوات,24,20.09.09,دانة علان|دعاء علان|رنيم علان|لين علان|فلوقات|تحديات|افلام|بنات|سبيستون|عائلة|فتيات,385386,24123,731,2652,https://i.ytimg.com/vi/lbhPdmdnIZE/default.jpg,False,MA,168
k-LME9nBP00,أجيو تشوفوا كيفاش دازت 😁عندنا عاشوراء مع عائلتي الثانية ❤️,2020-08-31T19:30:01Z,UChpLMIZSAkuoAEGCZNsXxlQ,Houssam Kan,22,20.09.09,[none],306787,16817,361,2442,https://i.ytimg.com/vi/k-LME9nBP00/default.jpg,False,MA,169
812nKDqayfI,Samara - Ooouuu (Clip Officiel) Prod by Voluptyk,2020-09-02T19:04:39Z,UCEonTFGPeAX7fmq28pfs6Vg,Samara,10,20.09.09,[none],1769895,62148,4486,3282,https://i.ytimg.com/vi/812nKDqayfI/default.jpg,False,MA,170
l6yzZdHruUI,IONIQ x BTS - IONIQ: Im on it Official M/V,2020-09-02T02:00:05Z,UC5f97D60yHa7UE9rFfbej8g,HyundaiWorldwide,2,20.09.09,#IONIQ|#IONIQxBTS|#BTSxIONIQ|#Hyundai|#MusicVideo|#Official|#BTSxHyundai|#HyundaixBTS|#HyundaiPresents|#Ioniqelectric|#HyundaiIONIQ|#Hybrid|#PlugIn|#HyundaiElectric|#Electric|#mobility|#new|#lifestyle|#Premium|#Electricvehicle|#CleanMobility|#JungKook|#Jin|#j-hope|#jhope|#RM|#SUGA|#Jimin|#V|#BTSMusicVideo|#BTSFilm|#BTS|#방탄소년단|#MV|#BTSCommercials|#BigHit|#information|#film|#Future|#Review|#subscribe|#BTSAD|#BTSpurplecar|#bangtanboys|#bangtan|#bts_twt|#kpop|#btsarmy|#btsofficial|#btsfunny|#car,14838582,1375827,6447,45260,https://i.ytimg.com/vi/l6yzZdHruUI/default.jpg,False,MA,171
6pXanvTxaKU,اغنية الحجر الصحي حمادة نشواتي official music video 2020 Hamada Nashawaty,2020-09-03T15:00:29Z,UCrXqG3hhDv2VmfO73S9fztQ,حمادة نشواتي,10,20.09.09,كفوف وكمامة|حجر صحي|حمادة نشواتي|كليب|الحجر|الصحي|كليب الحجر الصحي|الحجر الصحي اغنية|الحجر الصحي جنني|الحجر الصحي كامله|الحجر الصحي جنني طير|الحجر الصحي اغنية تيك توك|Hamada|Hamada Nashawaty|لبست كمامة|مهرجانات مصرية|بنت تيك توك|لحجر صحي|خليك بل بيت|عيلة نشواتي|غنية|كرونا,1382001,102512,2671,12692,https://i.ytimg.com/vi/6pXanvTxaKU/default.jpg,False,MA,172
9SooNKIh2CQ,ارسل هذا الفيديو لشخص تحبه بدون ما تقول شيء,2020-09-02T06:12:29Z,UCdYt25YVNOQET06LMlr54aA,MAX HD,24,20.09.09,ماكس|اتشدي|طفولة|عمر|زرادية|يا|حبيبي,1668063,178564,11012,14651,https://i.ytimg.com/vi/9SooNKIh2CQ/default.jpg,False,MA,173
wh6ybDabDSA,Diib - Dandelion (prod by LUCAS AQUINO ),2020-08-31T22:04:47Z,UCxj_XGuCZIfdJKQQryVShgA,Diib,10,20.09.09,Diib|Rap maroc|Diibologie,101762,10033,126,705,https://i.ytimg.com/vi/wh6ybDabDSA/default.jpg,False,MA,174
j8QSfQWax8Q,أجواء شعبية 100% ما كاين  غير الحيحة والنشاط  وسط البحر,2020-09-02T11:49:37Z,UCH6P5KybltVgD71c2HxfV4g,Knizou Vlogs,22,20.09.09,[none],235160,13899,579,2371,https://i.ytimg.com/vi/j8QSfQWax8Q/default.jpg,False,MA,175
QwzvNAAqH3g,David Blaine Ascension,2020-09-02T16:48:48Z,UCS1lj4kyIrWBqZ5YQHWgT5w,David Blaine,1,20.09.09,David Blaine|David Blane|David Blain|street magic|card tricks|magic show,16579380,420038,16141,25146,https://i.ytimg.com/vi/QwzvNAAqH3g/default.jpg,False,MA,176
E25RgOzC53o,من أشد العواصف الرعدية  التي شهدتها المملكة صواعق عنيفه جداً وبروق تخطف الأبصار ٢سبتمبر ٢٠٢٠م,2020-09-02T19:27:43Z,UCwfgFTxwdCvLlNY8UYdKZoA,سعود الشريف,19,20.09.09,[none],161115,1902,84,460,https://i.ytimg.com/vi/E25RgOzC53o/default.jpg,False,MA,177
NeUODC6F7zk,CLC(씨엘씨) - HELICOPTER Official Music Video,2020-09-02T09:00:11Z,UCnOTemIK0FqCe2FHbr9mWFw,CLC 씨엘씨 (Official YouTube Channel),10,20.09.09,kpop|clc|씨엘씨|칯|체셔|싱글|Single|컴백|Comeback|오승희|최유진|장승연|손|장예은|엘키|권은빈|OH SEUNGHEE|CHOI YUJIN|CHANG SEUNGYEON|SORN|JANG YEEUN|ELKIE|KWON EUNBIN|CUBE|큐브|Audio Teaser|Audio Snippet|오디오티저|헬리콥터|HELICOPTER|걸그룹|Girl Group|idol|아이돌|M/V|Teaser|티저|뮤직비디오|Music Video,25034253,586533,7718,78606,https://i.ytimg.com/vi/NeUODC6F7zk/default.jpg,False,MA,178
HMRPdwW_hG4,"JE QUITTE LES USA 🇺🇸 !!!! Beaucoup de choses à vous raconter !!! la Vie, mon Parcours, mon Histoire",2020-08-31T19:00:10Z,UCtI9iRaHa7Ex9Z7ATfjpLwg,Ziya Inspiration,26,20.09.09,lifestyle|homedecor|vlog|storytime|Paris|France,644661,41851,1596,6223,https://i.ytimg.com/vi/HMRPdwW_hG4/default.jpg,False,MA,179
4UMHEdMuFlE,جربت طبخات العرب في تيك توك!! بدمنة الى يوم القيامة؟ 😱💔,2020-09-01T14:50:03Z,UCrL-kjVaeg4hOO8ScOp2RXA,Kaj . كاج,24,20.09.09,كاج|KAJ|الشيف كاج|مختبر كاج|جربت طبخات تيك توك|طبخات غريبة|طبخات العرب الغريبة|حولت بطيخ الى حلاوة|شيتوس مع ذرة|ليز كاتشب مع تونا|انصدمت من الطعم|نكهات غريبة|اكلات ناس عربية|لاتفوتكم|بدمنة الى يوم القيامة|weird arab tiktok recipes|tiktok recipes|amazing|watermelon candy|chetoos|indomie|اندومي اندنوسي|funny|ضحك|تجارب,772517,51636,1650,2198,https://i.ytimg.com/vi/4UMHEdMuFlE/default.jpg,False,MA,180
lWw7hd5NcqY,Teaser 02/09/2020 رحلة نحو المجهول,2020-08-30T14:32:08Z,UCH_XMDSC8K696kE6I0x5D8Q,Fayssal Vlog,22,20.09.09,fayssal vlog|faissalvlog|faicalvlog|faycalvlog|vlog|تحدي fayssal|Vlogs|رحلة نحو المجهول|رحلة|نحو|المجهول|رحلة نحو|نحو المجهول|turkey|تركيا,537616,60968,1133,3120,https://i.ytimg.com/vi/lWw7hd5NcqY/default.jpg,False,MA,181
RviMZ2xyG7s,أخيرا رجعنا 🤗 دخلو تعزيوها معانا 😔,2020-09-01T12:16:11Z,UCOhHFq20n5Crcg-13BM7v_w,مربوحة Marbouha TV,22,20.09.09,[none],377050,15935,765,3205,https://i.ytimg.com/vi/RviMZ2xyG7s/default.jpg,False,MA,182
-obN5A7gq0I,Ali Ssamid - MADRE (Official Music Video) Prod. IM BEATS  علي الصامد - أمي,2020-08-29T17:00:16Z,UCBDfle26mlwLx4sa3IWIF7Q,Ali Ssamid l علي الصامد,10,20.09.09,Ali Ssamid|samid|ali samid|ssamidon|rap Maghrebi|rap maroqui|rap Morocco|rap Tanger|album Capitanos|Dl4life|rap Algerije|rap Tunesië|pop maroc|hip hop Morocco|Music|video clip|madre|Mather|mother|الأم|أمي|علي الصامد|الصامد|صامد|الصامدون|علي|ألبوم|موسيقى مغربية|الفن المغربي|طنجاوة|الشمال|شمال المغرب|سويسرا|suisse|Switzerland,961985,67717,2256,5773,https://i.ytimg.com/vi/-obN5A7gq0I/default.jpg,False,MA,183
8kyhTisHifQ,AMINE 31 Ft DJ MOULLEY | HOMA DAYRINE HAKA ©#CLIP_EXCLUSIF_2020 By AVM ÉDITION ®,2020-08-30T18:13:50Z,UCoy68kW3yVZx0VkVg0Ztghw,EDITION AVM,10,20.09.09,AMINE 31|DJ MOULLEY|HOMA DAYRINE HAKA|AVM ÉDITION,2539295,58042,1990,2733,https://i.ytimg.com/vi/8kyhTisHifQ/default.jpg,False,MA,184
jUsUzbmSLow,SuperM 슈퍼엠 ‘호랑이 (Tiger Inside)’ MV,2020-09-01T04:00:11Z,UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,10,20.09.09,[none],21104842,1569538,25575,256035,https://i.ytimg.com/vi/jUsUzbmSLow/default.jpg,False,MA,185
Yb_jtG1W1UI,القبض على عصابة ١٠٠ وش .. الخميس والجمعة في معكم منى الشاذلي,2020-09-05T14:52:23Z,UCcucB5aJ0xmv5OEKQwzAUjw,معكم منى الشاذلي,24,20.09.09,معكم منى الشاذلى|برنامج معكم|دراما رمضان|منى الشاذلى|نجوم رمضان|نجوم رمضان مع مني الشاذلي|نجوم معكم|cbc|احنا ال bcb|socialmedia|website|عيد ميلاد سي بي سي|سوشيال ميديا|CBCEgypt|cbcpromo|قنوات سي بي سي|احتفالات سي بي سي|حفلات سي بي سي|حفلات|عيد ميلاد|facebook|cbc channel|cbcyoutube|Ma3komMona|برنامج منى الشاذلي|Mona Elshazely|برنامج منى الشاذلي على CBC|حلقات منى الشاذلى يوتيوب|monalshazly.com|2019|mona el shazly 2019|cbc 2019,801863,21032,642,925,https://i.ytimg.com/vi/Yb_jtG1W1UI/default.jpg,False,MA,186
z0K6r1hoD7I,YouTube Just Gave Me a Strike...,2020-09-02T19:03:54Z,UC7_YxT-KID8kRbqZo7MyscQ,Markiplier,22,20.09.09,markiplier|youtube|strike,8646513,881345,6125,71971,https://i.ytimg.com/vi/z0K6r1hoD7I/default.jpg,False,MA,187
nUjRGWmxlig,أُعلنها قبل الجميع .. ميسي لن يغادر! | محمد عدنان,2020-09-02T13:00:11Z,UCxUPU7lI249SW_j5WgByJRA,محمد عدنان Mohamad Adnan,17,20.09.09,عدنان|محمد عدنان|بي ان عدنان|bein عدنان|عقاب عدنان|تحليل محمد عدنان|عدنان تي في|تحليل|ريال مدريد|برشلونة|جوارديولا|ملخص مباراة|بي ان سبورت|صباحوو كورة|محمد عواد|ابو سروال|موسم 2020|نصوحي|ميسي|فضيحة|هدف|اهداف|كرة قدم|الخليفي|نيمار|ميسي باريس|ميسي سيتي|ميسي قضية|والد ميسي|اجتماع ميسي|استقبال ميسي|عرض ميسي|قصة ميسي|قضية ميسي|خسارة برشلونة|بكاء برشلونة|بكاء ميسي|barcelona|نيمار ميسي|سواريز ميسي|كومان|بارتوميو|ادارة برشلونة|لاليجا,949764,219165,2743,8175,https://i.ytimg.com/vi/nUjRGWmxlig/default.jpg,False,MA,188
YSo76iPtaZk,أغنيتي لـ نويصر بمناسبة المليون مشترك 🔥❤,2020-09-03T18:43:08Z,UCPYeL6s_S8UJbPAPVtS3GtQ,زيد / Skelyy,20,20.09.09,[none],763082,107255,1105,9183,https://i.ytimg.com/vi/YSo76iPtaZk/default.jpg,False,MA,189
u1PryF9djs8,فتحت هدايا عيد ميلادي مع اصالة و نارين 🎁,2020-08-31T17:02:57Z,UCKqGZV0VV9g06kAYXAiacAQ,Ahmed AL Nasheet - أحمد النشيط,24,20.09.09,احمد النشيط|احمد|النشيط|Ahmed alnasheet|Ahmed al nasheet|ahmad|نارين بيوتي|نارين|السعودية|نارين بيوتى|فلوق|vlog|غيث مروان|انس و اصالة|انس مروة|اصالة مالح|انصالة|anasala family|anasala|narin|narins beauty|ميلا|ميلا مروة|انس|انس مروة و اصالة|عائلة انس و اصالة|أنس مروة|اصالة|اصاله|anasmarwah|عائلة|حفلة عيد ميلادي|عيد ميلاد|نارين واحمد|اصحابي|احمد ونارين|عيد ميلادي|هدايا|هدية|او اس ان|ديزني|ميكي|ستار وورز|Disney|OSN|Disney plus|star wars|dvlzgame,1022793,68844,1533,5489,https://i.ytimg.com/vi/u1PryF9djs8/default.jpg,False,MA,190
Ew2k9046ciA,لو انت في أزمة.. اسمع الدقيقة دي - مصطفى حسني,2020-09-01T18:00:02Z,UCwttCEi9Fq1DgTd5Anil6rQ,Mustafa Hosny,22,20.09.09,MH|الله|مصطفى|قرآن|Muhammed|ON|اون|محمد|تنمية|بشرية|ذاتية|كنوز|1439|2018|life|coaching|الداعية|الدعاة|حسني|فكر|Fakar|العمرية|العُمرية|عُمار|الأرض|1437|2017|resala|mn|Allah|Epsoide|الاسلامي|الديني|Islamic|الصيام|الصلاة|رمضان|اقرأ|أحبك|ربي|باب|Moustafa|Mustafa|Hosny|Mostafa|Hosni|Ommar|ElArd|اهل|الجنة|على|Official|سحر|الدنيا|يوم|في|فن,187907,16491,93,798,https://i.ytimg.com/vi/Ew2k9046ciA/default.jpg,False,MA,191
zsXhHhSPrnc,DOING JAMES CHARLES MAKEUP *WERE BACK?*,2020-09-01T19:00:08Z,UC78cxCAcp7JfQPgKxYdyGrg,emma chamberlain,24,20.09.09,emma chamberlain|emma chambie|vlog|james charles|make up,7319223,534161,6243,27639,https://i.ytimg.com/vi/zsXhHhSPrnc/default.jpg,False,MA,192
Ny94rm0r1tg,عملنا حادث بسيارة نارين الجديده😱| شو رد فعل نارين,2020-08-31T16:18:42Z,UC1OR1JhPSVLc5pv3SgI8BfA,Jalal Amara,22,20.09.09,[none],1299732,135833,3603,6305,https://i.ytimg.com/vi/Ny94rm0r1tg/default.jpg,False,MA,193
mQp-3tMNVbc,مهرجان يلا نرقص ونغني (هاتلي موزه وال BM ) غناء سامر المدني - توزيع اسلام ساسو - كلمات محمد المدني,2020-09-02T16:08:29Z,UCN2GkjEmOLXWJk4g16YWpfA,المدنى ميوزك - Elmedany Music,10,20.09.09,سامر المدني|جديد|يلا نرقص|لايف سامر|سامر جديد|شبه الحله سامر المدني|مهرجان يلا نرقص|سامر المدنى يلا نرقص|على فليكساوى|يلا نرقص سامر المدنى|مهرجانات سامر المدنى|سامر المدنى جديد|سامر المدنى 2020|سامر|المدنى|المدنى ميوزك|samer elmedany|اغاني سامر المدني|اغنيه يلا نرقص|Ali Flexawy|elmedany music|تيك توك يلا نرقص|سامر المدنى تيك توك|حالات مهرجان يلا نرقص|تيك توك مهرجان يلا نرقص|مهرجانات سامر المدني,1783721,76115,6432,7337,https://i.ytimg.com/vi/mQp-3tMNVbc/default.jpg,False,MA,194
ZKtdvfowk1g,فيديو عقد قراني ❤ الله يرزق كل بنت الزوج الصالح والحنون 🙏,2020-08-30T11:51:26Z,UCH6P5KybltVgD71c2HxfV4g,Knizou Vlogs,22,20.09.09,[none],520014,22242,623,5736,https://i.ytimg.com/vi/ZKtdvfowk1g/default.jpg,False,MA,195
Ue84FsdUuPY,كروت نفيديا الجديدة وأهم معلومة عن كرت RTX 3090 🧐,2020-09-02T15:00:08Z,UCKWBejwDGdBZrdGlo8iBf-w,D7MAS,24,20.09.09,كروت نفيديا الجديدة وأهم معلومة عن كرت RTX 3090 🧐|دحماس|سب دحماس|الكروت الجديدة نفيديا|تعرف على كروت نفيديا الجديده|RTX|RTX 3090|RTX 3070|RTX 3080|D7MAS|نفيديا دحماس كرت شاشة|الكروت الجديده متى تنزل|كرت 3090|690|gtx,248007,30381,637,1706,https://i.ytimg.com/vi/Ue84FsdUuPY/default.jpg,False,MA,196
ucutmH2KvSQ,NVIDIA just made EVERYTHING ELSE obsolete.,2020-09-02T02:30:02Z,UCXuqSBlHAE6Xw-yeJA0Tunw,Linus Tech Tips,28,20.09.09,nvidia|geforce|rtx|3000|3080|3070|3090|Ampere|Turing|Ray tracing|tensor|reveal|announcement|launch|graphics|gpu|PC|gaming|nvidia broadcast|nvidia omniverse machinima|machinima|AMD|Radeon|Reflex|Anti-Lag,4458861,221639,3765,35899,https://i.ytimg.com/vi/ucutmH2KvSQ/default.jpg,False,MA,197
rssl65kOynI,احتفال رائع ب 200 الف موافق ليوم عاشورة 😍 ماكاين غير النشاط 💃Nada Hassi,2020-08-30T11:51:20Z,UCuAoRK6ARQQObgl4Y6m6oew,Nada hassi offciel,22,20.09.09,[none],629876,31549,1365,8240,https://i.ytimg.com/vi/rssl65kOynI/default.jpg,False,MA,198
HnPWS2tZQ18,Sahar Seddiki - Téléphoni Yssoni (Exclusive Music Video) | 2020 | سحر الصديقي - تلفوني يصوني,2020-08-30T18:00:10Z,UCnVeYxyYDFrfQEIIgTSBpHw,Sahar Seddiki Officiel,10,20.09.09,Islam Adrenaline|Stay Strong|Sahar Seddiki ft. Islam Adrénaline|Sahar Seddiki ft. Islam Adrénaline - Stay Strong|IWillAlwaysLoveYou|Mashup|UCnVe|سحر الصديقي|Sahar Seddiki kayn nour|music 2020|sahar 2020|sahar seddiki 2020|sahar seddiki songs|اغاني سحر الصديقي|اغنية سحر الصديقي|الفنانة سحر الصديقي|المغنية سحر الصديقي|سحر الصديقى|sahar seddiki|sahar el seddiki|اغاني مغربي|chanson marocaine|الممثلة المغربية سحرالصديقي|تلفوني يصوني|سحر الصديقي تلفوني يصوني,274106,8321,6105,875,https://i.ytimg.com/vi/HnPWS2tZQ18/default.jpg,False,MA,199
ZlCs3g4uAac,جولة في مدرستي || شوفوا وين اخبي الموبايل 🤫,2020-08-30T13:14:19Z,UC3OUJW7JMsV2K2NmrmVGl9w,Rozzah,24,20.09.09,Rozzah|رزان|الخواجة|razan|khawaja|فلوج|vlog|تحديات|لو خيروني|روتيني اليومي|routine|اسئله و اجوبه|انواع البنات|مشترياتي|رحلات|سلايم|سفر|جولة|جولة في مدرستي|جولة في المدرسة|التربية الريادية,1889844,147222,5106,22859,https://i.ytimg.com/vi/ZlCs3g4uAac/default.jpg,False,MA,200
