video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,ratings_disabled,country,classementCountry
x2QkkzLPpHc,Re-Live: Borussia - VVV Venlo,2020-09-04T19:10:36Z,UCcAV1UxgHz4czIBJp9zwNyg,Borussia Mönchengladbach,17,20.09.09,[none],90652,1343,34,15,https://i.ytimg.com/vi/x2QkkzLPpHc/default.jpg,False,DE,128
gLNZTZgKS-k,WER IST MEHR WERT ?!? 💰🤔 Transfermarkt WhatsMyValue Quiz,2020-09-04T11:00:10Z,UC8UfDTDWGblG6HAMxlGxr-g,DerHansusOderSo,17,20.09.09,Transfermarkt WhatsMyValue Quiz|Transfermarkt Whats My Value|Whats My Value|DerHansus WhatsMyValue|Hansus WhatsMyValue|Transfermarkt Quiz|Wer ist mehr wert|Marktwert Quiz|Fußball Marktwert Quiz|DerHansus Fußball Quiz|Hansus Fußball Quiz|DerHansus Fußball|Hansus Fußball|WhatsMyValue Deutsch|Whats My Value Deutsch|WhatsMyValue German|Whats My Value German|Marktwerte raten|Marktwert Vergleich|Höherer Marktwert,66990,5890,101,296,https://i.ytimg.com/vi/gLNZTZgKS-k/default.jpg,False,DE,129
QqMe7EkFCJM,INTERNATIONAL CANDY CHALLENGE 🤢 Team Harrison,2020-09-03T14:00:04Z,UCvX4QLz-gxgWpQXTutSan_w,Team Harrison,22,20.09.09,Team Harrison|vlog|pregnant|schwanger|familie|family|schwangerschaft|CANDY|challence|süßigkeiten|sweets|ecklig|lecker|neu|test|probieren|kotzen|versuch|candy challenge|amerikanische süßigkeiten|international|internationale süßigkeiten|live reaktion,552728,24543,492,1391,https://i.ytimg.com/vi/QqMe7EkFCJM/default.jpg,False,DE,130
b2yTTKQwq5g,6ix9ine - LOCKED UP PT 2 (Feat. Akon) [Official Lyric Video],2020-09-06T01:24:37Z,UCF6jRAgCbSanHolKt0Vt6Qw,Tekashi 6ix9ine,10,20.09.09,6ix9ine - LOCKED UP PT 2 (Feat. Akon) [Official Lyric Video]|6ix9ine|6ix9ine Akon|Akon 6ix9ine|6ix9ine locked up pt 2|locked up part 2 6ix9ine|6ix9ine locked up|locked up 6ix9ine|6ix9ine akon locked up|locked up 6ix9ine akon|locked up|Tekashi 69|Tekashi 6ix9ine|6ix9ine tattle tales|6ix9ine tattletales|tattle tales 6ix9ine|Tattle Tales|Tattletales|6ix9ine new album|6ix9ine new music|6ix9ine new song|tekashi 6ix9ine|6ix9ine music,3645370,214995,12991,14878,https://i.ytimg.com/vi/b2yTTKQwq5g/default.jpg,False,DE,131
ncxeDv1D4Mw,Iceland 0-1 England | Late Penalty Drama as Sterling Helps England to Victory | Official Highlights,2020-09-05T22:00:06Z,UCNT2e7Og56vm5_V-yJWvglA,England,17,20.09.09,england vs iceland|england 1-0 iceland|england vs iceland nations league|england nations league|raheem sterling england|raheem sterling england goals|jadon sancho england|phil foden england|england highlights|england goals|england full match highlights|james ward prowse england|mason greenwood england|england football team|harry kane england|danny ings england|trent alexander arnold england,1230837,14043,429,1340,https://i.ytimg.com/vi/ncxeDv1D4Mw/default.jpg,False,DE,132
-89ReJ8VnIM,2020 Italian Grand Prix: Qualifying Highlights,2020-09-05T14:57:38Z,UCB_qr75-ydFVKSF9Dmo6izg,FORMULA 1,17,20.09.09,F1|Formula One|Formula 1|Sports|Sport|Action|GP|Grand Prix|Auto Racing|Motor Racing|Monza|Italian Grand Prix|Lewis Hamilton|Mercedes|Ferrari|Carlos Sainz|Sergio Perez|Max Verstappen,2051058,44777,1089,5340,https://i.ytimg.com/vi/-89ReJ8VnIM/default.jpg,False,DE,133
GGDqHatnMbU,Lohnunternehmen Henke – Grünfutterernte & GPS-Silage | Teil 2,2020-09-04T16:30:11Z,UClEU2iqj54e-2GgsC5HZUlQ,landtechnikvideos de,2,20.09.09,landtechnikvideos.de|tammo gläser|farmworld.tv|lohnunternehmen|lohnunternehmen henke|lohnbetrieb|gps ernte|fendhäcksler|krone feldhäcksler|bergmann|jörg henke|landmaschinen|ernte|grasernte|agrarwirtschaft|milchvieh|agrifac,146756,7819,76,225,https://i.ytimg.com/vi/GGDqHatnMbU/default.jpg,False,DE,134
YjpHoiPHZ7U,Erste ID.4 Testfahrt - VWs Angriff auf Teslas Model Y,2020-09-04T14:12:48Z,UCgmB8S3f8-9dR8alVUZuZxQ,nextmove,2,20.09.09,Elektroauto|Deutschland|Reichweite|Verbrauch|E-Auto|E-Auto Test|Elektroautos|Praxistest|Testvideo|Elektromobilität|emobility|nextmove|Autovermietung|VW|Volkswagen|VW ID4|VW ID 4 Weltpremiere|VW ID3|Skoda Enyaq|Tesla Model Y|Model Y|Tesla|VW oder Tesla|Volkswagen emobility|ID Family|VW Elektroauto|Elektro SUV|Autotest|Car Review|VW Review|SUV,129829,3407,176,1416,https://i.ytimg.com/vi/YjpHoiPHZ7U/default.jpg,False,DE,135
UDecHdx7oe4,DU TUST MIR NICHT GUT,2020-09-03T10:06:13Z,UCuO5r4J0jTrgRYnmfEOd3UQ,Elif Demirezer - Topic,10,20.09.09,ELIF|NACHT|DU TUST MIR NICHT GUT,77984,3833,23,84,https://i.ytimg.com/vi/UDecHdx7oe4/default.jpg,False,DE,136
QjB9Hk0f5-c,A SPECIAL ANNOUNCEMENT!,2020-09-05T12:30:02Z,UCNSzfesc7IgWZwg4n6uXr1A,Tucker Budzyn,15,20.09.09,a special announcement|tucker budzyn merch|my dog has a puppy sleepover|we moved|tucker merch|dog reviews food|tucker taste test|funny mask|my dog reacts|my dog does weird things|puppy playdate|tucker the dog|tucker budzyn|tuckerbudzyn|golden retriever|funny animals|dog reviews food with girlfriend|booping my dog too many times|my dog reacts to giant cockroach|jealous dog reaction|dogs|tucker|dog videos,1393845,40147,1324,3196,https://i.ytimg.com/vi/QjB9Hk0f5-c/default.jpg,False,DE,137
2EjxIQXBhlc,Jackson Wang & Galantis - Pretty Please (Official Music Video),2020-09-04T04:00:09Z,UCJS0K01yC8BmQtSuRdqqo3w,Jackson Wang,10,20.09.09,jackson wang|mirrors|got7|bullet to the heart|papillon|dway!|titanic|88rising|head in the clouds|team wang|galantis|seafox|kinjaz|100 ways|pretty please|china|BTS|official video|music video|dance,7472035,927317,5658,65498,https://i.ytimg.com/vi/2EjxIQXBhlc/default.jpg,False,DE,138
ReQV3sQDrao,MIKA - MÄDCHEN OK (prod. 47Shots),2020-09-03T22:00:08Z,UCCMrO4w2GwMkXaH4AZSYBCw,Mika,10,20.09.09,[none],153653,14882,510,521,https://i.ytimg.com/vi/ReQV3sQDrao/default.jpg,False,DE,139
_ZiV4woekV0,Der neue Büffel Compact - Eigenbau Lohnunternehmer Bauch Gülle fahren 2020 Landmaschinen im Einsatz,2020-09-04T09:00:26Z,UCw2il95DXcigSOEosqL8izA,AgrarBlick,2,20.09.09,Gras|Landwirtschaft|Ackerbau|Felder|Wiesen|Weiden|Tiere|Landschaft|Landtechnik|Landmaschinen|Schlepper|Trecker|Offroad|Agrartechnik|Maschinen|Futtermittel|Lebensmittel|Kühe|Tierhaltung|Landwirt|Lohnunternehmen|Farmer|Bauern|Technik|TRecker|Natur|Dorfleben|Versorgung|Leben|Konventionell|Premiere|Vorführung|Mähdrescher|Generation|Bio|Bäuerin|Landwirtin|Ostsee|Leuchtturm|Grünland|Verbindung|Beruf|Spaß|Arbeit|Milch|Nahrungsmittel|Bauer|Gerste|Weizen,227688,1987,125,81,https://i.ytimg.com/vi/_ZiV4woekV0/default.jpg,False,DE,140
AqwRWLoRFS0,Stecke 12 Toasts hochkant in den Rost und schmeiß den Ofen an | Sandwiches vom Partyblech,2020-09-03T16:30:01Z,UC0VJr7Z-CAxtao2hEqbYsdw,Leckerschmecker,26,20.09.09,leckerschmecker|lecker|rezepte|rezept|rezept ideen|kochen|herzhaft|herzhafte rezepte|toastbrot|toast|weißbrot|sandwich|sandwiches|sandwich ideen|sandwich rezepte|partyblech|party rezept|tomaten|tomate|champignons|bacon|käse|cheese|würstchen|wurst|oliven|paprika,298121,3817,294,220,https://i.ytimg.com/vi/AqwRWLoRFS0/default.jpg,False,DE,141
idizwemw02U,Hadise - Küçük Bir Yol,2020-09-03T09:00:08Z,UCR5wZcXtOUka8jTA57flzMg,netd müzik,10,20.09.09,netd Müzik|Turkish Music|Musik|musiqi|музика|muziek|musique|musiqaa|موسيقى|Türkçe Müzik|Turkish Pop|2020 türkçe pop|pop şarkılar|şarkılar|şarkı|müzik|Türkçe pop|Slow|Hit Şarkılar|2020 hit şarkılar|türküler|izle|klip|Aşk Şarkıları|top 10|top 20|yabancı şarkılar|en hit|çok dinlenen|yeni şarkılar|en yeni şarkılar|Official|netd|Hadise - Küçük Bir Yol|hadise|küçük bir yol|hadise son klibi|hadisenin yeni klibi,8099251,218214,20762,26815,https://i.ytimg.com/vi/idizwemw02U/default.jpg,False,DE,142
1sxdxJBnmLc,Freilerner und Schulverweigerer – Funktioniert Schule zuhause?,2020-09-03T13:00:00Z,UCLoWcRy-ZjA-Erh0p_VDLjQ,Y-Kollektiv,22,20.09.09,Freilerner doku|Freilerner Deutschland|Schulpflicht Deutschland|Schulpflicht Deutschland Gesetz|Schulpflicht Ausnahmen|Schulpflicht abschaffen|Schulpflicht aussetzen|Schulpflicht Reportage|Schulpflicht doku|Freilerner reportage|Kein bock auf schule|Schulverweigerer Deutschland|Schulverweigerer Jugendamt|Homeschooling doku|reportage über homeschooling|Schulverweigerer Grundschule|Schulverweigerer Konsequenzen|Schulverweigerer alternativen|yKollektiv schule,637050,17875,565,5722,https://i.ytimg.com/vi/1sxdxJBnmLc/default.jpg,False,DE,143
aKQua-ikQzY,Love Island 2020 | Folge 2 | Parodie,2020-09-03T14:00:00Z,UCs33ZUq-3M7WPOyyRhgspeA,Annikazion,24,20.09.09,Annika|Annikazion|annikation|love island|parodie|liebe|reaktion|folge 2|rtl2|ganze folge|kommentar|Zusammenfassung|liebes insel|flirten|heiß|date|dating|kuss|küssen|streit|beziehung,255063,22440,103,693,https://i.ytimg.com/vi/aKQua-ikQzY/default.jpg,False,DE,144
J4wf56HbpkY,Элджей & MORGENSHTERN - Lollipop,2020-09-04T07:44:42Z,UCKm_XqwBamWfKBrwAZjmQGw,Sayonara Boy,10,20.09.09,Элджей|Рэп|Rap|Sayonara|Boy|Sayonaraboy|143|Минимал|Розовое|вино|Eldzhey|Allj|Lollipop|Morgensthern|cadillac|Лолипап|Marshmello,7152922,386658,190123,46961,https://i.ytimg.com/vi/J4wf56HbpkY/default.jpg,False,DE,145
MdAKrzOLQTg,Starship SN6 150m Flight Test,2020-09-04T15:27:24Z,UCtI0Hodo5o5dUb67FeUjDeA,SpaceX,28,20.09.09,[none],1749622,68681,739,6822,https://i.ytimg.com/vi/MdAKrzOLQTg/default.jpg,False,DE,146
3zFS-V_iCiM,WONHO 원호 OPEN MIND MV,2020-09-04T04:00:13Z,UCnSNrN9e2UlPhLVHS60akuA,WONHO,10,20.09.09,하이라인|highline|하이라인엔터테인먼트|mv|teaser|원호|wonho|wenne|위니|love synonym|right for me|losing you|루징유|원호 루징유|wonho losing you|wh|ly|아이돌|남자아이돌|남자솔로|뮤비|뮤직비디오|티저|뮤비 티저|WENEE|루징유 뮤비|Kpop|girl group|1theK|Starshiptv|starship|loen|로엔|티져|MV|Teaser|신곡|new|song|한류|idol|hallyu|ロエン|ミュージック|ミュージックビデオ|アイドル|韓流|韓国|ballad|k-pop|pop|love song|love|heartbreak|breakup|lover|sad song|piano ballad|lost|soloist|solo|wenee|원호 뮤비|music video|open mind|러브시노님,6534168,518176,2037,55536,https://i.ytimg.com/vi/3zFS-V_iCiM/default.jpg,False,DE,147
89Hs_OSfrWs,Livestream - Von der Caravan Messe aus Düsseldorf | WDR Reisen,2020-09-04T16:50:58Z,UC2kuG2O3pr60xmclc2c6b4g,WDR Reisen,19,20.09.09,Caravan2020|Caravan-Messe|Caravan-Salon|wdr Caravan|wdr reisen Caravan Salon|wdr reisen Live|WDR Reisen|Christian Loß|Live von der Caravan|Caravan Messe 2020|Camper van|Vanlife|Camper Messe Düsseldorf|Livestream - Von der Caravan Messe aus Düsseldorf | WDR Reisen|Düsseldorf Caravan|Caravan Messe|Caravan Messe Düsseldorf|Caravan 2020 Live|Caravan Messe Live|Camper Messe 2020|Caravan salon wdr|wdr reisen caravan salon|Caravan|Caravan salon düsseldorf 2020,75596,580,70,85,https://i.ytimg.com/vi/89Hs_OSfrWs/default.jpg,False,DE,148
G-AJYT--sRU,KALAZH44 - Einfach So (prod. Deafect),2020-09-03T22:00:11Z,UCMdVEWxh9sWoO8cC1U9r_Vw,kalazh44,10,20.09.09,Kalazh|Hip Hop|Rap|Deutsch Rap|2020|New Music|Hotlist,139362,11299,180,445,https://i.ytimg.com/vi/G-AJYT--sRU/default.jpg,False,DE,149
-6DvEEdAvU8,So funktioniert der Energieverbrauch im Radsport | SWR Sport,2020-09-04T10:15:44Z,UCmgNzAWhYdCs1qAUC2ucNsw,SWR Sport,17,20.09.09,Radsport ernährung|Kalorienverbrauch radsport|Tour de france ernährung|Lennard kämna|Tour de france essen|Kalorien radfahren|Bora hans-grohe|Essen radfahren|Was essen radfahrer|Kalorien täglich|Kalorien verbrauch|8000 Kalorien|Kalorien|Kohlenhydrate|SWR Sport|energiezufuhr|elektrolyte|grundumsatz|mineralstoffe|Profisportler ernährung|Sport ernährung|Sport essen,75679,2297,17,209,https://i.ytimg.com/vi/-6DvEEdAvU8/default.jpg,False,DE,150
A4z98IUhvx4,Kai Havertz Signs For Chelsea | Behind The Scenes,2020-09-04T22:16:44Z,UCU2PacFf99vhb3hNiYDmxww,Chelsea Football Club,17,20.09.09,Chelsea F.C. (Football Team)|Chelsea TV (TV Network)|Football (Interest)|Sports (TV Genre) blues stamford bridge|luiz|willian|Premier League|soccer|London|football fan|skills|goal|training|chelsea football club news|chelsea highlights|nike|kante|lampard|pulisic|hudson-odoi|abraham|chelsea fc|chelsea|hakim ziyech|ziyech|werner|timo werner|Kai havertz|havertz|chilwell|ben chilwell,924116,45487,692,2564,https://i.ytimg.com/vi/A4z98IUhvx4/default.jpg,False,DE,151
VZHhS_-fovw,1. FC Magdeburg - VfL Wolfsburg | Testspiel (Re-Live Full Game),2020-09-05T15:33:41Z,UCfdfDFNp50xLjAjD0TKOa4g,VfL Wolfsburg,17,20.09.09,VfL Wolfsburg|Wolfsburg|VfL|WOB|Wölfe|Fußball|Bundesliga|Wolfsburg TV|Wölfe TV|wolfsburg testspiel|fc magdeburg|wolfsburg magdeburg|magdeburg wolfsburg|wolfsburg magdeburg live|wolfsburg full game,33123,653,20,11,https://i.ytimg.com/vi/VZHhS_-fovw/default.jpg,False,DE,152
HtpwGGsvbY8,Weshside feat. Jigzaw & Mortel - Revenga (prod. by Vigo),2020-09-03T22:05:55Z,UCPwWm0uzCW2Quv3YMVJT1dQ,MORTELMUSIC,10,20.09.09,mortel|mortel music|rap|deutsche musik|deutschrap|gangsta|harter rap|racaille|R.D.C.|Pirate|Teufel im Nacken|Freund oder Feind|wesh|racaillemusic|Mortel Official|Mortel Video|Neues Album Mortel|PGS,110854,5906,207,284,https://i.ytimg.com/vi/HtpwGGsvbY8/default.jpg,False,DE,153
qJlMkMtK7-8,SZA - Hit Different (Official Video) ft. Ty Dolla $ign,2020-09-04T04:00:09Z,UCKzhoblE_rPZbHtQKPVUp2A,SZAVEVO,10,20.09.09,sza|ty dolla $ign|hit different|new sza|sxa 2020|sza is back|ctrl|rnb today|new rnb|rnb collabs|the neptunes|pharrell|chad hugo|iamother|broken clocks|supermodel|choreography|sza collabs|Hit Different|R&B|SZA feat. Ty Dolla $ign|Top Dawg Entertainment/RCA Records,6062960,352145,5461,22526,https://i.ytimg.com/vi/qJlMkMtK7-8/default.jpg,False,DE,154
XseIJg8Vyj0,"Sech, Daddy Yankee, J Balvin ft. Rosalía, Farruko - Relación Remix (Video Oficial)",2020-09-04T04:00:12Z,UCte53PewI8_jYpBYn071MqQ,Sech,10,20.09.09,Sech|relacion|relacion remix|relación|j balvin|farruko|daddy yankee|rosalia|reggaeton|relación remix|latino gang|1 of 1|rich music|rich music ltd|reggeaton|ahora todo cambio|le toca a ella|mari y una botella|gracias al maltrato se puso bella|ahora tu la quieres y no te quiere ella|sech relacion video oficial|relacion video oficial|sech video oficial|relacion sech|sech relacion|ahora todo cambio sech|relación sech|le toca a ella sech|tik tok,19406138,939011,34501,43013,https://i.ytimg.com/vi/XseIJg8Vyj0/default.jpg,False,DE,155
TVp2Xf6D7os,Andrea Berg - Steh auf (Bassflow Remix - Offizielles Musikvideo),2020-09-04T15:00:10Z,UCgV77Yzj32KppAo8FWF3EsQ,Andrea Berg,10,20.09.09,Andrea|Berg|Andrea Berg|Mosaik|Steh auf|Steh auf und tanz|Musikvideo|Schlager|Schlagermusik|Clip|Offizielles|Musicclip|Tour|Dreh dich ins Licht|Remix|Mix|Bassflow|Bassflow Remix|Bassflow Mix|Live|Arena Tour,61793,1295,53,84,https://i.ytimg.com/vi/TVp2Xf6D7os/default.jpg,False,DE,156
cMOdGlp8wuc,Zu Besuch,2020-09-03T10:05:11Z,UC7gUT_N1evPmkMEjab4vbbQ,CÉLINE - Topic,10,20.09.09,CÉLINE|Céline Dorka|Luis Cruz|Jennifer Allendoerfer|Lucry|Suena|Zu Besuch,69877,843,102,29,https://i.ytimg.com/vi/cMOdGlp8wuc/default.jpg,False,DE,157
B-FdrJTaKTs,G-Eazy - Down (Official Video) ft. Mulatto,2020-09-04T04:00:09Z,UCjjC1Jk_1o1VWpLalgo21XQ,GEazyMusicVEVO,10,20.09.09,GEazy|Geasy|G Eazy|G Eazy VEVO|g easy youtube|g easy music|g-eazy lyrics|g-eazy new music|g-eazy|back to what you knew|down|g-eazy mulatto|g eazy mulatto|g easy mulatto|geasy mulatto|mulatto geazy|mulatto g-eazy|mulatto geasy|geazy down|g eazy down|g eazy down mulatto|g eazy down feat mulatto|g eazy down music video|g eazy down video|g eazy down mulatto video|g eazy down video mulatto|g eazy mulatto video|eazy|music,2106166,124801,2518,41937,https://i.ytimg.com/vi/B-FdrJTaKTs/default.jpg,False,DE,158
-T3HXRVMF-w,🔴 SUPER MARIO BROS. 35th ANNIVERSARY DIRECT (Super Mario HD Collection) 🏆 Domtendos Live Reaction,2020-09-03T14:06:03Z,UCXGPGV90SPduyn9LVX9s7Kw,Domtendo,20,20.09.09,Super Mario HD|Mario Collection|Super Mario Collection HD|Super Mario Bros. 35th Anniversary Direct|Super Mario Bros. 35th Anniversary|Mario HD|Mario|Super Mario|Super Mario 64 Nintendo Switch|Super Mario Sunshine Nintendo Switch|Super Mario Galaxy Nintendo Switch|Nintendo|Nintendo Switch|Domtendo|Domtendo Reaktion,207713,13578,280,1972,https://i.ytimg.com/vi/-T3HXRVMF-w/default.jpg,False,DE,159
hpTH2lM3WVU,Ava Max - OMG Whats Happening [Official Lyric Video],2020-09-03T17:00:08Z,UCOwgc8DswjoBMuuUU2ScPvQ,Ava Max,10,20.09.09,ava max|pop|pop music|sweet but psycho|ava max sweet but psycho|sweet psycho|ava max music|ava max song|ava max lyrics|ava max salt|ava max kings & queens|ava max so am i|ava max torn,1626967,107682,991,7080,https://i.ytimg.com/vi/hpTH2lM3WVU/default.jpg,False,DE,160
I3igok9jQIo,BTS – “Dynamite”  (Live) | Press Play,2020-09-04T01:00:11Z,UCq4isO8ZYOZfmvGJ-_1UdIA,Recording Academy / GRAMMYs,10,20.09.09,grammy awards|grammys|grammy|album of the year|record of the year|song of the year|grammys red carpet|grammy red carpet|2020 grammys|62nd grammys|unexpect everything,8123793,1220450,8926,46864,https://i.ytimg.com/vi/I3igok9jQIo/default.jpg,False,DE,161
KcsQb5Zi_po,YUNG KAFA & KÜCÜK EFENDI - SUV (Official Video),2020-09-03T22:00:11Z,UCz-piHKaN_cqCUxuJaeT32A,KAFA & EFENDI,10,20.09.09,[none],202635,14625,669,1391,https://i.ytimg.com/vi/KcsQb5Zi_po/default.jpg,False,DE,162
DgTky-_qQxg,Ciro x Capo x Tommy x Sion - Kalt wie Eis 2 [Official Video],2020-09-03T21:59:05Z,UCpIHbzhK3-sHxuGsahKacNA,Capo TV,24,20.09.09,capo|hallo monaco|alles auf rot|lambo diablo gt|azzlackz|sott|haftbefehl|matador|totentanz|nimo|generation azzlack|hits|rap|germany|deutschrap|doku|tour|ciro|tommy|sion|Kalt wie Eis II|Kalt wie Eis 2|Capo Ciro Tommy Sion Kalt wie Eis 2|Ciro Kalt wie Eis 2|Northern Lights EP|Neue Single 2020,401047,9692,270,331,https://i.ytimg.com/vi/DgTky-_qQxg/default.jpg,False,DE,163
xTtNJQxOqKQ,KADR - 1000 BELA ( Official Video 4K ),2020-09-03T21:45:11Z,UCE7BCe8zOCVJbTyn8idHvsQ,KADR TV,10,20.09.09,kadr|kadir|kadr music|ben sensiz|leyla|international lady|hiphop|rap|deutschrap|zalim dünya|delisin|1000 bela|bela|1000|kadr 1000 bela|kadr bela,410392,12822,280,834,https://i.ytimg.com/vi/xTtNJQxOqKQ/default.jpg,False,DE,164
kFPVFuNRbJ0,Big Hulk VS Siren Head,2020-09-04T12:00:42Z,UCUR8Hid3gm05upmtk4LrgpQ,FatTV,23,20.09.09,funny|comedy|hulk|spider-man|batman|marvel|siren head|america|usa|software,6521549,20871,12597,0,https://i.ytimg.com/vi/kFPVFuNRbJ0/default.jpg,False,DE,165
XU52BmNR8q4,Samsung should explain this... Exynos vs Qualcomm?! - Note 20 Ultra,2020-09-04T12:15:01Z,UCWFKCr40YwOZQx8FHU_ZqqQ,JerryRigEverything,26,20.09.09,Note 20 Ultra review|Note 20 ultra|Samsung Note 20 Ultra|Exynos vs snapdragon|exynos|snapdragon|qualcomm|processor|SOC|best smartphone|best android|best samsung|flagship|Fail|exynos 990|Snapdragon 865+|galaxy note 20 ultra|Note 20|Benchmark,3019222,137391,2440,17189,https://i.ytimg.com/vi/XU52BmNR8q4/default.jpg,False,DE,166
aKxRRDUyQls,Stella TOP👍 - Kiki FLOP?!👎🙈  | Köln 50667 #1943,2020-09-04T17:00:00Z,UCnrvUg5MJWPDSrv_voT7AqA,Köln 50667,24,20.09.09,Köln|50667|RTL2|RTL|Serie|k50667|ganze folge|tv now|preview|stream|ganze folge köln|soap köln|preview köln|Stella Köln 50667|oskar köln 50667|janine pink köln 50667 yvonne|köln 50667 darsteller 2020|danilo köln 50667|beate köln 50667|köln 50667 luca|köln 50667 nelli|toni köln 50667|nelly köln 50667|köln 50667 phil|köln 50667 jill|oscar köln|vorschau|tägliche highlights|stella|kiki|stellas schwester,391968,10033,188,425,https://i.ytimg.com/vi/aKxRRDUyQls/default.jpg,False,DE,167
2rjklhH5Me8,Die Reichsflagge: Was ist das?,2020-09-03T14:17:38Z,UCsVWpmoRsNAWZb59b6Pt9Kg,MrWissen2go Geschichte,27,20.09.09,MirkoDrotschmann|MrWissen2go Geschichte|Geschichte|Deutsche Geschichte|MrWissen2go|Kaisrreich|Kaiserzeit|Reichsflagge|Reichskriegsflage|Otto von Bismarck|Nationalsozialismus|Nationalsozialisten|Rechtsextremismus|Corona-Demo|Norddeutscher Bund|Mirko Drotschmann|funk|Weimarer Republik|Flaggen-Geschichte|Flagge|Reichsbürger|#b2908|#BE2908,295092,19342,818,4748,https://i.ytimg.com/vi/2rjklhH5Me8/default.jpg,False,DE,168
Yl6lJBmInyE,Hölzl GmbH | Dienstleistungen für Biogasanlagen | Fermenterreinigung | Güllemixer | Gülleseparator,2020-09-04T17:30:13Z,UCfKvtZz4S46SQv_TVRbHA2A,agropictures,2,20.09.09,agropictures|Hölzl|Hölzl GmbH|Fermenterreinigung|Fermenterreinigung Saugbagger|Saugbagger|Güllemixer|Rührwerk|Gülleseparator|Gülleseparation|Cappellotto|Cappellotto Capgeo|RSP Saugbagger|Hölzl Fermenterreinigung|Biogas|Biogasanlage|Biogas Fermenterreinigung|Fermenterreinigung Biogasanlage|Biogas Fermenter|Gülle aufrühren|Schwimmdecke aufrühren|Gülle separieren|Biogasfermenter reinigen|Hölzl Schonstett|Fermenterreinigung in einer Biogasanlage|Fermenterreinigung Hölzl,87629,2673,26,106,https://i.ytimg.com/vi/Yl6lJBmInyE/default.jpg,False,DE,169
mIK7OZIekHg,FarmVlog #53 | Urlaub bei Pfälzer Agrarvideos! | Roadtrip | Moareida Agrar,2020-09-04T17:15:33Z,UCzNKQIUV-knaytrW978KVBw,Moareida Agrar,2,20.09.09,[none],48679,2275,35,151,https://i.ytimg.com/vi/mIK7OZIekHg/default.jpg,False,DE,170
KruqGyqIBpg,LOKO BEN - MDF [PROD.MIKKY JUIC],2020-09-03T16:00:12Z,UCP6FdOh-D3ju5LBGOPhD4Jw,AllesEasyTV,10,20.09.09,loko|loko ben|loco ben|loco|a nach b|mdf|loko ben mdf|mikky juic|heute oder morgen|mehr davon|1 minute|deutschrap|a nach b2.0|amg,99166,8772,90,630,https://i.ytimg.com/vi/KruqGyqIBpg/default.jpg,False,DE,171
FR0Pj_sg0LM,Krasser Weg zur Million,2020-09-03T06:05:42Z,UCyHDQ5C6z1NDmJ4g6SerW8g,maiLab,28,20.09.09,Mai Thi Nguyen-KIm|Nguyen- Kim|Mai Thi|Nguyen-Kim|Mai|maiLab|1 Million|Million|Millionen|abo|Abos|Abonennten|Special|The Secret Life Of Scientists|Komsich alles chemisch|Quarks|Terra X|Reichweite|Reichweitenaufbau|Kanal|YouTubekanal|YouTube|wachsen|aufbauen|Algorithmus|Content|Views|Abrufzahlen|1000000|1.000.000,541778,43041,1535,5664,https://i.ytimg.com/vi/FR0Pj_sg0LM/default.jpg,False,DE,172
IM3n-xKSgvU,Paul Kalkbrenner - Parachute (Official Video),2020-09-03T16:00:06Z,UCvCfRGvwzOBO7hat21DGRPQ,Paul Kalkbrenner,10,20.09.09,parachute|parachute paul kalkbrenner|kalkbrenner|paul kalkbrenner parachute|tomorrowland 2020|paul kalkbrenner 2020|paul kalkbrenner tomorrowland 2020|musicvideo|paul k|Paul Kalkbrenner - Parachute (Official Video)|Berlin Calling|skydiving without parachute|paul kalkbrenner|#parachute|tomorrowland|techno|official video paul kalkbrenner|DJ Kalkbrenner,460726,16988,552,861,https://i.ytimg.com/vi/IM3n-xKSgvU/default.jpg,False,DE,173
dkSjAKPb2us,Ein Korb voller schöner Augenblicke zum ersten Wochenende im Herbst mit lieben Grüßen von mir 🍁🌞,2020-09-04T09:15:02Z,UCnPLCcx5FesWwL_SRphJgwg,Elli Schramm1,1,20.09.09,Guten Morgen|guten Abend|schönen Tag|ich wünsche dir|herzliche Grüße|schön dass es dich gibt|pass auf dich auf|ich denke an dich|Herbst Wochenende|bunte Farben in der Natur|Herbst Maler,40980,0,0,90,https://i.ytimg.com/vi/dkSjAKPb2us/default.jpg,True,DE,174
kGg44zdgHYM,Selena Gomezs Guide to the Perfect Cat Eye | Beauty Secrets | Vogue,2020-09-03T16:00:04Z,UCRXiA3h1no_PFkb1JCP0yMA,Vogue,26,20.09.09,selena gomez|selena gomez beauty secrets|beauty secrets selena gomez|selena gomez beauty|selena gomez vogue|vogue selena gomez|selena gomez beauty routine|selena gomez makeup routine|selena gomez getting ready|getting ready selena gomez|selena|selena gomez cat eye|selena gomez eye makeup|selena gomez how to|selena gomez beat|selena gomez skin care|makeup routine|makeup tutorial|cat eye tutorial|cat eye how to|selena vogue|selena gomez acne|vogue,7425502,469003,6728,23627,https://i.ytimg.com/vi/kGg44zdgHYM/default.jpg,False,DE,175
