video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,ratings_disabled,country
yYIdRjv94uE,Behind the Scenes of My Sailor Photoshoot,2020-09-08T21:16:38Z,UCWkYXtnAuu7VTLPwUcRSB6A,Kylie Jenner,22,20.10.09,Kylie Cosmetics|Kylie Jenner|Makeup|BTS|Behind the Scenes,1963799,0,0,5829,https://i.ytimg.com/vi/yYIdRjv94uE/default.jpg,True,DE
TBQfvYgIKwg,Einzigartiges Paar: Cristina und Max zeigen ihre Liebe I TRU DOKU,2020-09-08T15:00:05Z,UCaDFHuodTr4T1EAg5IXK0NQ,TRU DOKU,22,20.10.09,liebe|paare|paar|beziehung|partnerschaft|team|verliebt|lieben|love|date|dating|tiktok|hobby|sportschützen|followmereports|schützenverein|schützenkönig|rollstuhl|behinderung|behindert|barrierefreiheit|krankheit|glasknochen|glasknochenkrankheit|inklusion|barrierefrei|webdoku|doku|dokumentation|reportage|funk|außergewöhnliche paare|ungleiche paare|ungewöhnliche paare|was sind glasknochen,181736,5316,109,533,https://i.ytimg.com/vi/TBQfvYgIKwg/default.jpg,False,DE
uDMWRRAEogs,Hyrule Warriors: Age of Calamity - Announcement Trailer - Nintendo Switch,2020-09-08T14:15:07Z,UCGIY_O-8vW4rfX98KlMkvRg,Nintendo,20,20.10.09,nintendo|play|play nintendo|game|gameplay|fun|video game|kids|action|adventure|rpg|Hyrule Warriors|Zelda|Musou|Breath of the Wild|Nintendo Switch|Age of Calamity|Link|Daruk|Mipha|Revali|Urbosa,2239409,157207,2043,17581,https://i.ytimg.com/vi/uDMWRRAEogs/default.jpg,False,DE
RTl_EAGT2SE,"Zwei Geburten, neun Kinder: Das Abenteuer der Familien Acker und Beutelspacher | stern TV",2020-09-08T14:20:20Z,UC2cJbBzyHM48MVFB6eOW9og,stern TV,24,20.10.09,stern TV|sternTV|stern TV RTL|stern TV Reportage|RTL|Reportage|Reportagen|Doku|Dokumentation|Doku Deutsch|Reportage Deutsch|Deutsch|TV|TV Sendung|Television Program (Media Genre)|2020|30 Jahre|Jubiläum|Beutelspacher|Fünflinge|Vierlinge|Mehrlinge|Großfamilie|Familie|Geschwister|Geburt|Familien|Geburten|Familiengeschichte|Familiengeschichten|Acker-Kalina|Acker,101966,1372,35,61,https://i.ytimg.com/vi/RTl_EAGT2SE/default.jpg,False,DE
RUSnENNpIYA,BLAKE GRAY MEETS MY MOM *vlog* | Amelie Zilber,2020-09-08T18:00:08Z,UCYAXc8-3YZbau9vC7EyygqQ,Amelie,22,20.10.09,Amelie zilber|blake gray|tiktok|sway house|hype house|beach day|beach vlog|vlog|boyfriend|crush|avani gregg|josh richards|bryce hall|mcondalds|makeup|cute|charli damelio|dixie damelio|noah beck|malibu|weekend vlog|date,1017978,92372,872,3215,https://i.ytimg.com/vi/RUSnENNpIYA/default.jpg,False,DE
yS-QnFxoYCE,Wo ist das Geld? Ninja-Klaas beim Spurenlesen | Spiel 2 | Joko & Klaas gegen ProSieben,2020-09-08T21:15:02Z,UCmoa-beOd9dBmZIiLVXB8Bw,Joko & Klaas,24,20.10.09,Wo ist das Geld? Ninja-Klaas beim Spurenlesen|Spurenlesen|Spurenlesen spiel 2|spiel 2 joko und klaas|spurenlesen joko und klaas|spuren lesen|ninja|ninja klaas|klaas judo|Jasna Fritzi Bauer|Franziska Weisz|Tatort|Joko und Klaas gegen ProSieben|Joko gegen Klaas|Joko und Klaas Joko Winterscheidt|Klaas Heufer-Umlauf|Circus Halligalli|JKgegenP7|JKP7|MTV Home|neo paradise|Palina Rojinski|Oma Violetta|Olli Schulz|not & elend gegen prosieben,150220,4500,79,190,https://i.ytimg.com/vi/yS-QnFxoYCE/default.jpg,False,DE
6Ye4TpgCVnI,ABT AUDI RSQ8-R | 312km/h im 740PS URUS GEGNER | Daniel Abt,2020-09-08T16:00:01Z,UCBgGAiEQQjRNRaTNmHQ9SUw,Daniel Abt,2,20.10.09,audi rsq8-r abt|abt rsq8-r|abt rsq8|rsq8-r|rsq8r|rsq8-r abt|ABT Audi RSQ8-R|Abt rsq8|audi rsq8 review|audi|abt|audi rs q8|audi rs|rs q8|suv|autobahn|lamborghini urus|q8|abt sportsline|daniel abt|rsq8 sound,120750,6316,106,333,https://i.ytimg.com/vi/6Ye4TpgCVnI/default.jpg,False,DE
RXpGypeg1HU,"Polo G, Jack Harlow and Lil Keeds 2020 XXL Freshman Cypher",2020-09-08T16:00:05Z,UCbg_UMjlHJg_19SZckaKajg,XXL,10,20.10.09,cypher|cyphers|hip-hop|rap|rapper|polo g|lil keed|jack harlow|xxl freshman|xxl freshmen|2020 xxl freshman|2020 xxl freshmen|hip-hop cypher|hip-hop cyphers|polo g lil keed jack harlow cypher|polo g cypher|jack harlow cypher|lil keed cypher|xxl freshman cypher|2020 xxl freshman cypher,2747237,182232,5849,28929,https://i.ytimg.com/vi/RXpGypeg1HU/default.jpg,False,DE
2pNZIvhiBjY,Miley Cyrus - Midnight Sky | 2020 Video Music Awards,2020-09-08T23:05:18Z,UCdI8evszfZvyAl2UVCypkTA,MileyCyrusVEVO,10,20.10.09,midnight sky live|miley midnight sky live|miley midnight sky live vmas|miley cyrus midnight sky vmas|miley cyrus midnight sky|miley midnight sky|miley cyrus vmas|midnight sky lyrics|miley midnight sky lyrics|miley cyrus midnight sky official|miley midnight sky video|miley cyrus midnight sky video|midnight sky official|midnight sky miley cyrus|midnight sky official lyrics|miley cyrus midnight sky lyrics|lyric midnight sky|miley,342159,29692,434,1869,https://i.ytimg.com/vi/2pNZIvhiBjY/default.jpg,False,DE
n7Ubd6hZlK4,Jeder Wurf ein TREFFER! Diese SCHLEUSE ist VOLL mit Raubfischen,2020-09-08T17:00:19Z,UCrWjed7AJjBM_2HkkhbBGQA,Joshinator,24,20.10.09,Angeln|fishing|joshinator|maxi vs. joshi|vlog|joshi fritzsche|zeck|angeljoe,69521,2737,87,128,https://i.ytimg.com/vi/n7Ubd6hZlK4/default.jpg,False,DE
E3ZUt-UVaQY,GEBURTSVLOG  | DailyMandT ♡,2020-09-06T17:00:05Z,UCMuPLU5S9vVC5tZAiPVt4HA,Dailymandt,19,20.10.09,look|fashion|fun|tutorial|make up|reisen|haha|lol|love|hair|beauty|haul|music|lustig|spaß|friends|funny|tobi|maren|heiraten|kinder|ankat|vlogs|beste|baby|kind|geburt|deutsch|vlogger|blogger|umbau|haus|umziehen|tags|jp|boost|auto|rennen|schnell|Dubai|amerika|vlog|youtuber|challange|dm|Bilou|schwanger|blogs|tage|nacht|bauen|Hausbau|dailymandt|marentobias|daily|tobias|schaden,866627,45913,895,2241,https://i.ytimg.com/vi/E3ZUt-UVaQY/default.jpg,False,DE
3n8HVuyg2YM,OMG... unsere BOYFRIENDS stellen unsere Instagram Fotos nach! 😂,2020-09-07T17:01:09Z,UCATkZgjdevjXhiBdb3FlovA,unlikely,26,20.10.09,photo challenge|bilder nachstellen|unlikely|unlikely foto challenge|unlikely kanal|alycia marie|laura anna|alycia laura|laura und ally|ally und laura,137978,13721,223,433,https://i.ytimg.com/vi/3n8HVuyg2YM/default.jpg,False,DE
AT3Fmhp97Ec,WIEVIEL KILO HABE ICH ZUGENOMMEN? DEHNUNGSSTREIFEN! ICH ZEIGE ALLES | KINDOFROSY,2020-09-08T11:12:41Z,UC9BNshNThwRzBZCdHno1lKA,KindOfRosy,26,20.10.09,kindofrosy|schwanger|schwangerschaft|gewicht|zunahme|kg|kilo|entwicklung|vlog|2020|deutsch|q&a|gewichtszunahme|3. TRimester|9. Monat|10. Monat|dehnungsstreifen|vania|vania rösch,44280,2144,80,201,https://i.ytimg.com/vi/AT3Fmhp97Ec/default.jpg,False,DE
XRuu2-VIw5o,Tennis star Novak Djokovic abruptly disqualified from US Open l GMA,2020-09-07T14:36:28Z,UCH1oRy1dINbMVp3UFWrKP0w,Good Morning America,24,20.10.09,tennis|star|Novak|Djokovic|disqualified|from|US|Open|men’s|player|ball|hits|judge|in|the|throat|sports|GMA|p_cmsid=2494279|p_vid=news-72859179,1254170,4593,2497,4157,https://i.ytimg.com/vi/XRuu2-VIw5o/default.jpg,False,DE
X_RZ5z01Fls,BALLOON POPPING from Level 1 to Level 100,2020-09-09T00:17:45Z,UCSlyP9TyhaqjucGL5sdpQGg,Thats Amazing,24,20.10.09,trick shots|balloon pop|level 1 - 100|balloon popping trick shots|trick shots from level 1 to level 100|balloon pops 1-100|trickshots|thats amazing|thats amazing|dude perfect|amazing|ping pong|paper airplane|lvl 1-100|thats amazing trick shots|dart trick shots,513021,36298,601,0,https://i.ytimg.com/vi/X_RZ5z01Fls/default.jpg,False,DE
gOqs_RvSoZo,(sehr) private Fragen beantworten oder Chilli essen 🌶️ - Mit Julia Beautx und Julien Bam,2020-09-06T10:00:28Z,UCvU1c8D5n1Rue3NFRu0pJSw,Rezo ja lol ey,24,20.10.09,rezo|rezo ja lol ey|ja lol ey|unterhaltung|witzig|lustig|essen|snacken|chilli|ingwer|rewe|ramen nudeln|nudeln|scharf|julia|ju|julien bam|julia beautx|julia rezo ju,1233111,119739,1445,3626,https://i.ytimg.com/vi/gOqs_RvSoZo/default.jpg,False,DE
Oh1fNVJYhHY,[TEASER] 마마무(MAMAMOO) - WANNA BE MYSELF,2020-09-08T15:00:29Z,UCuhAUMLzJxlP1W7mEk0_6lA,MAMAMOO,10,20.10.09,MAMAMOO|마마무|WANNA BE MYSELF|마마무 WANNA BE MYSELF|안다르|마마무 안다르|andar|MAMAMOO andar|WANNA BE MYSELF TEASER|WANNA BE MYSELF 티저|마마무 티저,2439605,409618,2524,22355,https://i.ytimg.com/vi/Oh1fNVJYhHY/default.jpg,False,DE
vHRL47spxT4,Android 11 review: the most important settings,2020-09-08T17:00:08Z,UCddiUEpeqJcYeBxX1IVBKvQ,The Verge,28,20.10.09,android 11|android 11 review|android review|android|review|hands on|android 11 beta|google android|android os|software|software update|new android|google|google pixel|android settings|settings|new updates|new settings|pixel phones|pixel 5|google pixel 5|phones|new pixel|new pixel phone|bubbles|location permissions|power button|google home|pixel buds|os|dieter bohn|verge review|android 12|technology|tech|apple|samsung|verge|the verge,437129,15154,812,1112,https://i.ytimg.com/vi/vHRL47spxT4/default.jpg,False,DE
e7hqosFF7nU,MIND-BLOWING SOUND-ALIKES in The Voice,2020-09-08T14:02:01Z,UCJYtYkiGldqX6Ne938j-k2g,The Voice Global,24,20.10.09,The Voice|The Voice Kids|La Voz|La Voz Kids|La Voix|Голос|O Ses|the voice of holland|la plus belle voix|the voice france|the voice of the philippines|the voice of romania|the voice australia|mitchell brunings|redemption song|bob marley|bogdan ioan|earth song|michael jackson|david thibault|elvis presley|blue suede shoes|sound-alikes|talent show|ariana grande|thank u next|mitch paulsen|leah patricio|whitney houston|i will always love you,533481,10228,251,317,https://i.ytimg.com/vi/e7hqosFF7nU/default.jpg,False,DE
RAoe0VtwB0o,Try Not To Laugh Challenge #53,2020-09-08T17:00:04Z,UCYJPby9DRCteedh5tfxVbrw,Smosh Pit,22,20.10.09,smosh|smosh pit|smosh games|funny|comedy|Try Not To Laugh Challenge #53|try not to laugh|smosh try not to laugh,1003287,57457,1351,3668,https://i.ytimg.com/vi/RAoe0VtwB0o/default.jpg,False,DE
HEftEwh3O1c,Mein erstes Video,2020-09-07T18:15:00Z,UCKLdtausQJkL-8A9cRLFi7A,Mike,22,20.10.09,Mike|Leeroy Matata|Leeroy wills wissen|Übergewichtig|Adipositas|Esssucht|Hyperbole|Follow me reports,63086,8737,142,1187,https://i.ytimg.com/vi/HEftEwh3O1c/default.jpg,False,DE
